"","source","agreement","stimuli","n","percent","lemma_naming","lemma_dis","dist"
"386","brodeur",81,"unfriendly_giants",11,35.4838709677419,"hand","hand",0
"387","brodeur",81,"wanderer",23,74.1935483870968,"hand","hand",0
"388","brodeur",81,"wild_west",12,38.7096774193548,"hand","hand",0
"389","brodeur",90,"airport",18,58.0645161290323,"helicopter","helicopter",0
"390","brodeur, brodeur",89,"arrival_6",25,80.6451612903226,"flower","flower",0
"391","brodeur, brodeur",89,"campsite",11,35.4838709677419,"flower","flower",0
"392","brodeur, brodeur",89,"flowerman",28,90.3225806451613,"flower","flower",0
"393","brodeur, brodeur",89,"unfriendly_giants",18,58.0645161290323,"flower","flower",0
"394","brodeur, brodeur",89,"wanderer",12,38.7096774193548,"flower","flower",0
"395","brodeur",100,"ancient_rome",27,87.0967741935484,"horse","horse",0
"396","brodeur",100,"exhibit_12",11,35.4838709677419,"horse","horse",0
"397","brodeur",100,"flowerman",11,35.4838709677419,"horse","horse",0
"398","brodeur",100,"return",14,45.1612903225806,"horse","horse",0
"399","brodeur",100,"wanderer",27,87.0967741935484,"horse","horse",0
"400","brodeur",100,"wild_west",26,83.8709677419355,"horse","horse",0
"401","brodeur",95,"wanderer",23,74.1935483870968,"jellyfish","jellyfish",0
"402","brodeur",98,"by_the_lake",12,38.7096774193548,"kite","kite",0
"403","brodeur",98,"journey",24,77.4193548387097,"kite","kite",0
"404","brodeur",98,"return",28,90.3225806451613,"kite","kite",0
"405","brodeur",98,"wanderer",21,67.741935483871,"kite","kite",0
"406","brodeur, brodeur",89,"arrival_6",25,80.6451612903226,"flower","flower",0
"407","brodeur, brodeur",89,"campsite",11,35.4838709677419,"flower","flower",0
"408","brodeur, brodeur",89,"flowerman",28,90.3225806451613,"flower","flower",0
"409","brodeur, brodeur",89,"unfriendly_giants",18,58.0645161290323,"flower","flower",0
"410","brodeur, brodeur",89,"wanderer",12,38.7096774193548,"flower","flower",0
"411","brodeur",88,"ancient_rome",26,83.8709677419355,"lion","lion",0
"412","brodeur",88,"birthday_party_fun",15,48.3870967741936,"lion","lion",0
"413","brodeur",88,"escape_from_the_zoo",24,77.4193548387097,"lion","lion",0
"414","brodeur",88,"wanderer",10,32.258064516129,"lion","lion",0
"415","brodeur, DR2",100,"arrival_6",17,54.8387096774194,"mailbox","mailbox",0
"416","brodeur, DR2",100,"journey",24,77.4193548387097,"mailbox","mailbox",0
"417","brodeur",86,"dinosaurs_spacemen_and_ghouls",19,61.2903225806452,"mummy","mummy",0
"418","brodeur",88,"wanderer",14,45.1612903225806,"nose","nose",0
"419","brodeur",71,"exhibit_12",10,32.258064516129,"painting","painting",0
"420","brodeur",71,"flowerman",14,45.1612903225806,"painting","painting",0
"421","brodeur",87,"escape_from_the_zoo",23,74.1935483870968,"flamingo","flamingo",0
"422","brodeur",83,"wanderer",17,54.8387096774194,"pipe","pipe",0
"423","brodeur",73,"escape_from_the_zoo",12,38.7096774193548,"monkey","monkey",0
"424","brodeur",90,"arrival_4",23,74.1935483870968,"fish","fish",0
"425","brodeur",90,"arrival_5",23,74.1935483870968,"fish","fish",0
"426","brodeur",90,"campsite",11,35.4838709677419,"fish","fish",0
"427","brodeur",90,"deep_sea_divers",29,93.5483870967742,"fish","fish",0
"428","brodeur",90,"picture_this",19,61.2903225806452,"fish","fish",0
"429","brodeur",90,"quest",17,54.8387096774194,"fish","fish",0
"430","brodeur",90,"return",18,58.0645161290323,"fish","fish",0
"431","brodeur",90,"wanderer",27,87.0967741935484,"fish","fish",0
"432","brodeur",95,"by_the_lake",19,61.2903225806452,"sandcastle","sandcastle",0
"433","brodeur",90,"flowerman",14,45.1612903225806,"scooter","scooter",0
"434","brodeur",90,"journey",24,77.4193548387097,"scooter","scooter",0
"435","brodeur",88,"wanderer",20,64.5161290322581,"seal","seal",0
"436","brodeur",75,"quest",17,54.8387096774194,"spear","spear",0
"437","brodeur",88,"quest",10,32.258064516129,"squid","squid",0
"438","brodeur",88,"wanderer",10,32.258064516129,"squid","squid",0
"439","brodeur",98,"quest",25,80.6451612903226,"swing","swing",0
"440","brodeur",83,"deep_sea_divers",10,32.258064516129,"swordfish","swordfish",0
"441","brodeur",83,"wanderer",11,35.4838709677419,"swordfish","swordfish",0
"442","brodeur",81,"arrival_1",19,61.2903225806452,"table","table",0
"443","brodeur",81,"arrival_5",24,77.4193548387097,"table","table",0
"444","brodeur",81,"arrival_6",22,70.9677419354839,"table","table",0
"445","brodeur",81,"birthday_party_fun",24,77.4193548387097,"table","table",0
"446","brodeur",81,"dinosaurs_spacemen_and_ghouls",11,35.4838709677419,"table","table",0
"447","brodeur",81,"journey",10,32.258064516129,"table","table",0
"448","brodeur",81,"return",14,45.1612903225806,"table","table",0
"449","brodeur",90,"campsite",28,90.3225806451613,"tent","tent",0
"450","brodeur",90,"flowerman",12,38.7096774193548,"tent","tent",0
"451","brodeur",95,"arrival_6",17,54.8387096774194,"tree","tree",0
"452","brodeur",95,"being_a_pirate",19,61.2903225806452,"tree","tree",0
"453","brodeur",95,"birthday_party_fun",16,51.6129032258064,"tree","tree",0
"454","brodeur",95,"dinosaurs_spacemen_and_ghouls",17,54.8387096774194,"tree","tree",0
"455","brodeur",95,"escape_from_the_zoo",21,67.741935483871,"tree","tree",0
"456","brodeur",95,"flowerman",26,83.8709677419355,"tree","tree",0
"457","brodeur",95,"journey",29,93.5483870967742,"tree","tree",0
"458","brodeur",95,"make_a_splash",10,32.258064516129,"tree","tree",0
"459","brodeur",95,"picture_this",24,77.4193548387097,"tree","tree",0
"460","brodeur",95,"quest",26,83.8709677419355,"tree","tree",0
"461","brodeur",95,"return",23,74.1935483870968,"tree","tree",0
"462","brodeur",95,"unfriendly_giants",26,83.8709677419355,"tree","tree",0
"463","brodeur",95,"wanderer",25,80.6451612903226,"tree","tree",0
"464","brodeur",79,"waldo_1",14,45.1612903225806,"triangle","triangle",0
"465","brodeur",76,"by_the_lake",19,61.2903225806452,"volleyball","volleyball",0
"466","brodeur",95,"journey",24,77.4193548387097,"waterfall","waterfall",0
"467","brodeur",95,"quest",18,58.0645161290323,"waterfall","waterfall",0
"468","brodeur, DR2",100,"unfriendly_giants",25,80.6451612903226,"windmill","windmill",0
"469","moreno-martinez",96,"arrival_2",17,54.8387096774194,"arm","arm",0
"470","moreno-martinez",96,"arrival_3",11,35.4838709677419,"arm","arm",0
"471","moreno-martinez",96,"arrival_4",15,48.3870967741936,"arm","arm",0
"472","moreno-martinez",96,"journey",14,45.1612903225806,"arm","arm",0
"473","moreno-martinez",96,"return",19,61.2903225806452,"arm","arm",0
"474","moreno-martinez",96,"wanderer",15,48.3870967741936,"arm","arm",0
"475","moreno-martinez",94,"arrival_3",13,41.9354838709677,"arrow","arrow",0
"476","moreno-martinez",94,"deep_sea_divers",16,51.6129032258064,"arrow","arrow",0
"477","moreno-martinez",94,"waldo_1",10,32.258064516129,"arrow","arrow",0
"478","moreno-martinez",89,"by_the_lake",13,41.9354838709677,"ball","ball",0
"479","moreno-martinez",89,"flowerman",10,32.258064516129,"ball","ball",0
"480","moreno-martinez",89,"journey",15,48.3870967741936,"ball","ball",0
"481","moreno-martinez",89,"make_a_splash",10,32.258064516129,"ball","ball",0
"482","moreno-martinez",89,"return",24,77.4193548387097,"ball","ball",0
"483","moreno-martinez",89,"wanderer",10,32.258064516129,"ball","ball",0
"484","moreno-martinez",96,"birthday_party_fun",14,45.1612903225806,"bat","bat",0
"485","moreno-martinez",96,"wanderer",10,32.258064516129,"bat","bat",0
"486","moreno-martinez",73,"flowerman",16,51.6129032258064,"bit","bit",0
"487","moreno-martinez",73,"journey",10,32.258064516129,"bit","bit",0
"488","moreno-martinez",73,"wanderer",14,45.1612903225806,"bit","bit",0
"489","moreno-martinez",86,"arrival_2",28,90.3225806451613,"boat","boat",0
"490","moreno-martinez",86,"arrival_4",27,87.0967741935484,"boat","boat",0
"491","moreno-martinez",86,"arrival_5",25,80.6451612903226,"boat","boat",0
"492","moreno-martinez",86,"arrival_6",12,38.7096774193548,"boat","boat",0
"493","moreno-martinez",86,"being_a_pirate",28,90.3225806451613,"boat","boat",0
"494","moreno-martinez",86,"by_the_lake",26,83.8709677419355,"boat","boat",0
"495","moreno-martinez",86,"campsite",23,74.1935483870968,"boat","boat",0
