stimuli,lemma,n,percent,isPicturable,notNoun,checkThisWord,duplicateOf,synonymOf,lemma_hc
waldo_1,arrow,10,31.25,1,0,0,,,arrow
waldo_1,attention,1,3.125,0,0,0,,,attention
waldo_1,attire,1,3.125,0,0,0,,,attire
waldo_1,auto,1,3.125,1,0,0,,car,auto
waldo_1,awn,1,3.125,1,0,0,,,awn
waldo_1,awning,15,46.875,1,0,0,,,awning
waldo_1,back,4,12.5,0,0,0,,,back
waldo_1,background,2,6.25,0,0,0,,,background
waldo_1,backpack,2,6.25,1,0,0,,,backpack
waldo_1,bag,2,6.25,1,0,0,,,bag
waldo_1,bank,6,18.75,1,0,0,,,bank
waldo_1,barber,6,18.75,1,0,0,,,barber
waldo_1,barbershop,3,9.375,1,0,0,,,barbershop
waldo_1,battle,1,3.125,0,0,0,,,battle
waldo_1,battlefield,1,3.125,0,0,0,,,battlefield
waldo_1,beantown,1,3.125,0,0,0,,,beantown
waldo_1,beard,1,3.125,1,0,0,,,beard
waldo_1,beer,1,3.125,1,0,0,,,beer
waldo_1,beetle,1,3.125,1,0,0,,,beetle
waldo_1,bell,3,9.375,1,0,0,,,bell
waldo_1,bellboy,2,6.25,1,0,0,,,bellboy
waldo_1,belt,1,3.125,1,0,0,,,belt
waldo_1,bender,2,6.25,0,0,0,,,bender
waldo_1,bicycle,14,43.75,1,0,0,bike,,bicycle
waldo_1,bicyclist,1,3.125,1,0,0,cyclist,,bicyclist
waldo_1,bike,11,34.375,1,0,0,bicycle,,bike
waldo_1,binocular,1,3.125,1,0,0,,,binocular
waldo_1,bird,6,18.75,0,0,0,,,bird
waldo_1,bit,4,12.5,0,0,0,,,bit
waldo_1,block,6,18.75,0,0,0,,,block
waldo_1,book,2,6.25,1,0,0,,,book
waldo_1,bookshop,1,3.125,1,0,0,bookstore,,bookshop
waldo_1,bookstore,3,9.375,1,0,0,bookshop,,bookstore
waldo_1,boot,4,12.5,1,0,0,,,boot
waldo_1,booth,2,6.25,1,0,0,,,booth
waldo_1,bottom,8,25,0,0,0,,,bottom
waldo_1,bouquet,1,3.125,1,0,0,,,bouquet
waldo_1,bow,10,31.25,1,0,0,,,bow
waldo_1,box,3,9.375,1,0,0,boxe,,box
waldo_1,boxe,1,3.125,1,0,1,box,,box
waldo_1,boy,5,15.625,1,0,0,,child,boy
waldo_1,branch,1,3.125,1,0,0,,,branch
waldo_1,break,2,6.25,0,0,0,,,break
waldo_1,brick,1,3.125,1,0,0,,,brick
waldo_1,briefcase,1,3.125,1,0,0,,,briefcase
waldo_1,bucket,7,21.875,1,0,0,buckets,,bucket
waldo_1,buckets,7,21.875,1,0,0,bucket,,buckets
waldo_1,bug,4,12.5,0,0,0,,,bug
waldo_1,build,3,9.375,0,1,0,,,build
waldo_1,building,30,93.75,1,0,0,,,building
waldo_1,bun,1,3.125,1,0,0,,,bun
waldo_1,bunch,5,15.625,0,0,0,,,bunch
waldo_1,burglar,1,3.125,1,0,0,,crook ,burglar
waldo_1,bus,4,12.5,1,0,0,,,bus
waldo_1,business,8,25,0,0,0,,,business
waldo_1,cafe,7,21.875,1,0,0,,,cafe
waldo_1,camera,1,3.125,1,0,0,,,camera
waldo_1,candy,1,3.125,1,0,0,,,candy
waldo_1,cane,7,21.875,1,0,0,,,cane
waldo_1,canopy,1,3.125,1,0,0,,,canopy
waldo_1,cap,1,3.125,1,0,0,,hat,cap
waldo_1,car,30,93.75,1,0,0,,auto,car
waldo_1,caricature,1,3.125,0,0,0,,,caricature
waldo_1,carnival,1,3.125,1,0,0,,,carnival
waldo_1,carpet,4,12.5,1,0,0,,,carpet
waldo_1,carport,1,3.125,1,0,0,,garage,carport
waldo_1,cars,2,6.25,1,0,0,car,,cars
waldo_1,cat,5,15.625,1,0,0,,,cat
waldo_1,ceiling,1,3.125,1,0,0,,,ceiling
waldo_1,celebration,1,3.125,0,0,0,,,celebration
waldo_1,center,15,46.875,0,0,0,centre,,center
waldo_1,centre,1,3.125,0,0,0,center,,centre
waldo_1,centurion,1,3.125,1,0,0,,,centurion
waldo_1,chain,3,9.375,1,0,0,,,chain
waldo_1,chair,1,3.125,1,0,0,,,chair
waldo_1,character,2,6.25,0,0,0,,,character
waldo_1,charge,1,3.125,0,0,0,,,charge
waldo_1,charme,1,3.125,0,0,0,,,charme
waldo_1,child,15,46.875,1,0,0,,kid,child
waldo_1,chimney,2,6.25,1,0,0,,,chimney
waldo_1,church,1,3.125,1,0,0,,,church
waldo_1,city,13,40.625,0,0,0,,,city
waldo_1,cityscape,1,3.125,0,0,0,,,cityscape
