"file","participant","session","stimuli","lemma"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","return-2","coffee"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","return-2","grinder"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","return-2","child"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","return-2","bear"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","return-2","boy"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","return-2","crown"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","return-2","king"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","return-2","evidence"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","return-2","crayon"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","return-2","wing"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","return-2","page"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","return-2","horse"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","return-2","griffin"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","return-2","magic"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","return-2","moon"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","return-2","sea"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","return-2","castle"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","return-2","beard"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","return-2","hand"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","return-2","beast"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","return-2","bird"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","return-2","boat"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","return-2","pursuit"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","return-2","guard"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","return-2","bandolier"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","return-2","escape"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","return-2","back"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","return-2","creature"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","return-2","side"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","return-2","machine"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","return-2","bow"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","return-2","lot"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","return-2","feather"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","return-2","bit"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","return-2","girl"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","return-2","air"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","return-2","hold"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","return-2","arm"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","return-2","sky"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","return-2","underwater"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","return-2","fishes"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","return-2","mountain"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","return-2","bottom"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","return-2","fish"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","return-2","background"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","return-2","half"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","return-2","image"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","return-2","scene"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","return-2","reef"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","return-2","landscape"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","return-2","seascape"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","return-2","wafe"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","return-2","island"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","return-2","coral"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","return-2","screen"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","return-2","submarine"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","return-2","periscope"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","return-2","front"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","return-2","cave"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","return-2","inscription"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","return-2","petroglyph"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","return-2","people"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","return-2","stick"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","return-2","drawing"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","return-2","wall"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","return-2","stone"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","return-2","age"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","return-2","caveman"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","return-2","show"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","return-2","pot"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","return-2","person"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","return-2","shiny"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","return-2","object"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","return-2","doorway"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","return-2","direction"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","return-2","out"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","return-2","world"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","return-2","hill"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","return-2","shadow"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","return-2","dinosaur"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","return-2","ear"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","return-2","face"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","return-2","pursuer"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","return-2","pillar"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","return-2","graffito"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","return-2","part"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","return-2","top"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","return-2","head"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","return-2","garden"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","return-2","pagoday"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","return-2","word"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","return-2","building"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","return-2","swing"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","return-2","cage"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","return-2","contraption"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","return-2","ground"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","return-2","explosion"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","return-2","spark"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","return-2","lights"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","return-2","star"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","return-2","flash"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","return-2","grind"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","return-2","anguish"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","return-2","dragonfly"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","return-2","butterfly"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","return-2","posturer"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","return-2","spear"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","return-2","inside"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","return-2","distance"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","return-2","trojan"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","return-2","octopus"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","return-2","shoulder"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","return-2","on"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","return-2","shirt"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","return-2","pocket"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","return-2","way"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","return-2","adventure"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","return-2","cityscape"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","return-2","character"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","return-2","empty"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","return-2","kite"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","unfriendly_giants","giant"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","unfriendly_giants","wizard"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","unfriendly_giants","beard"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","unfriendly_giants","land"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","unfriendly_giants","waldo"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","unfriendly_giants","people"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","unfriendly_giants","scroll"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","unfriendly_giants","time"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","unfriendly_giants","journey"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","unfriendly_giants","lot"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","unfriendly_giants","sail"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","unfriendly_giants","windmill"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","unfriendly_giants","wooden"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","unfriendly_giants","figure"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","unfriendly_giants","female"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","unfriendly_giants","belt"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","unfriendly_giants","one"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","unfriendly_giants","chess"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","unfriendly_giants","miniature"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","unfriendly_giants","piece"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","unfriendly_giants","bash"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","unfriendly_giants","castle"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","unfriendly_giants","defense"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","unfriendly_giants","way"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","unfriendly_giants","prisoner"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","unfriendly_giants","farm"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","unfriendly_giants","building"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","unfriendly_giants","process"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","unfriendly_giants","engine"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","unfriendly_giants","stone"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","unfriendly_giants","head"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","unfriendly_giants","john"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","unfriendly_giants","swarm"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","unfriendly_giants","spear"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","unfriendly_giants","straw"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","unfriendly_giants","village"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","unfriendly_giants","pond"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","unfriendly_giants","dry"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","unfriendly_giants","structure"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","unfriendly_giants","trap"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","unfriendly_giants","advance"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","unfriendly_giants","fact"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","unfriendly_giants","mallet"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","unfriendly_giants","attempt"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","unfriendly_giants","effect"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","unfriendly_giants","marauding"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","unfriendly_giants","hope"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","unfriendly_giants","figurine"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","unfriendly_giants","bouquet"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","unfriendly_giants","flower"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","unfriendly_giants","tree"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","unfriendly_giants","leaf"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","wanderer","child"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","wanderer","sort"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","wanderer","demon"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","wanderer","unit"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","wanderer","halloween"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","wanderer","costume"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","wanderer","piece"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","wanderer","paper"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","wanderer","origami"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","wanderer","exercise"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","wanderer","hat"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","wanderer","transpire"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","wanderer","yacht"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","wanderer","series"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","wanderer","scenario"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","wanderer","shape"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","wanderer","boat"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","wanderer","distance"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","wanderer","horizon"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","wanderer","giant"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","wanderer","ship"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","wanderer","bit"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","wanderer","submarine"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","wanderer","water"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","wanderer","line"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","wanderer","propeller"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","wanderer","wind"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","wanderer","castle"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","wanderer","back"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","wanderer","end"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","wanderer","people"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","wanderer","boat."
"Participant1_Session1_Corrected.vtt","Participant1","Session1","wanderer","sea"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","wanderer","flock"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","wanderer","bird"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","wanderer","front"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","wanderer","gannett"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","wanderer","one"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","wanderer","tern"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","wanderer","bottom"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","wanderer","leave"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","wanderer","right"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","wanderer","screen"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","wanderer","ocean"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","wanderer","tail"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","wanderer","edge"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","wanderer","turtle"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","wanderer","harlequin"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","wanderer","hand"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","wanderer","picture"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","wanderer","representative"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","wanderer","screenshot"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","wanderer","whale"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","wanderer","lot"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","wanderer","bubble"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","wanderer","page"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","wanderer","book"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","wanderer","gotta"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","wanderer","sailfish"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","wanderer","harpoon"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","wanderer","novel"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","wanderer","pointy"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","wanderer","beak"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","wanderer","fish"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","wanderer","spotty"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","wanderer","top"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","wanderer","fin"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","wanderer","reef"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","wanderer","creature"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","wanderer","crevice"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","wanderer","bull"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","wanderer","spread"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","wanderer","lots"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","wanderer","selection"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","wanderer","stripey"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","wanderer","manner"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","wanderer","shapes"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","wanderer","size"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","wanderer","coral"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","wanderer","word"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","wanderer","minute"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","wanderer","scene"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","wanderer","couple"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","wanderer","fishing"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","wanderer","rod"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","wanderer","side"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","wanderer","squid"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","wanderer","shark"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","wanderer","angler"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","wanderer","need"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","wanderer","image"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","wanderer","angular"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","wanderer","horse"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","wanderer","turn"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","wanderer","manta"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","wanderer","ray"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","wanderer","face"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","wanderer","number"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","wanderer","worm"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","wanderer","heap"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","wanderer","seahorse"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","wanderer","tentacle"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","wanderer","tree"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","wanderer","pond"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","wanderer","lake"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","wanderer","wave"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","wanderer","island"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","wanderer","flamingo"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","wanderer","color"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","wanderer","plant"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","wanderer","score"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","wanderer","time"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","wanderer","root"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","wanderer","bloater"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","wanderer","quincy"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","wanderer","beast"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","wanderer","variety"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","wanderer","stripe"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","wanderer","spot"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","wanderer","shoal"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","wanderer","reed"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","wanderer","grove"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","wanderer","eye"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","wanderer","dimness"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","wanderer","body"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","wanderer","thing"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","wanderer","swamp"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","wanderer","spooky"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","wanderer","boats"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","wanderer","growth"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","wanderer","moray"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","wanderer","eagle"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","wanderer","lobster"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","wanderer","ri"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","wild_west","word"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","wild_west","wild"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","wild_west","waldo"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","wild_west","watch"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","wild_west","wagon"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","wild_west","train"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","wild_west","town"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","wild_west","gold"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","wild_west","rush"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","wild_west","cowboy"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","wild_west","sunset"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","wild_west","action"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","wild_west","excitement"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","wild_west","while"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","wild_west","page"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","wild_west","image"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","wild_west","side"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","wild_west","street"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","wild_west","lot"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","wild_west","saloon"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","wild_west","evidence"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","wild_west","build"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","wild_west","building"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","wild_west","hundred"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","wild_west","people"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","wild_west","time"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","wild_west","man"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","wild_west","horse"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","wild_west","poster"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","wild_west","blacksmith"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","wild_west","pioneer"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","wild_west","bank"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","wild_west","robber"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","wild_west","bag"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","wild_west","cash"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","wild_west","staircase"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","wild_west","stagecoach"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","wild_west","steam"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","wild_west","jail"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","wild_west","sheriff"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","wild_west","hind"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","wild_west","leg"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","wild_west","cart"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","wild_west","picture"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","wild_west","buffalo"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","wild_west","postage"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","wild_west","stamps"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","wild_west","mine"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","wild_west","graveyard"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","wild_west","front"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","wild_west","shop"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","wild_west","ladder"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","wild_west","livery"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","wild_west","hat"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","wild_west","stetson"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","wild_west","canva"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","wild_west","travel"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","wild_west","wall"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","wild_west","theme"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","wild_west","confusion"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","wild_west","shootout"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","wild_west","aount"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","wild_west","band"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","wild_west","one"
"Participant1_Session1_Corrected.vtt","Participant1","Session1","wild_west","gun"
"Participant1_Session2_Corrected.vtt","Participant1","Session2","ancient_rome","fun"
