"stimuli","lemma","n","percent"
"escape_from_the_zoo","plan",1,100
"escape_from_the_zoo","pocket",1,100
"escape_from_the_zoo","polar",1,100
"escape_from_the_zoo","pram",1,100
"escape_from_the_zoo","rhinocero",1,100
"escape_from_the_zoo","ringtail",1,100
"escape_from_the_zoo","river",1,100
"escape_from_the_zoo","roof",1,100
"escape_from_the_zoo","saying",1,100
"escape_from_the_zoo","scene",1,100
"escape_from_the_zoo","shop",1,100
"escape_from_the_zoo","skateboarding",1,100
"escape_from_the_zoo","spike",1,100
"escape_from_the_zoo","spoonbill",1,100
"escape_from_the_zoo","stroller",1,100
"escape_from_the_zoo","thoroughfare",1,100
"escape_from_the_zoo","ticket",1,100
"escape_from_the_zoo","toucan",1,100
"escape_from_the_zoo","tree",1,100
"escape_from_the_zoo","vendor",1,100
"escape_from_the_zoo","window",1,100
"escape_from_the_zoo","zebra",1,100
"escape_from_the_zoo","zoo",1,100
"exhibit-12","area",1,100
"exhibit-12","balcony",1,100
"exhibit-12","break",1,100
"exhibit-12","building",1,100
"exhibit-12","cat",1,100
"exhibit-12","clamouring",1,100
"exhibit-12","couple",1,100
"exhibit-12","direction",1,100
"exhibit-12","dog",1,100
"exhibit-12","dress",1,100
"exhibit-12","entry",1,100
"exhibit-12","fish",1,100
"exhibit-12","floor",1,100
"exhibit-12","horse",1,100
"exhibit-12","hundred",1,100
"exhibit-12","inside",1,100
"exhibit-12","instance",1,100
"exhibit-12","king",1,100
"exhibit-12","lot",1,100
"exhibit-12","middle",1,100
"exhibit-12","painting",1,100
"exhibit-12","people",1,100
"exhibit-12","photograph",1,100
"exhibit-12","picture",1,100
"exhibit-12","portrait",1,100
"exhibit-12","puddle",1,100
"exhibit-12","room",1,100
"exhibit-12","row",1,100
"exhibit-12","scene",1,100
"exhibit-12","series",1,100
"exhibit-12","shark",1,100
"exhibit-12","shotgun",1,100
"exhibit-12","sketch",1,100
"exhibit-12","street",1,100
"exhibit-12","thing",1,100
"exhibit-12","wall",1,100
"exhibit-12","walls",1,100
"exhibit-12","wedding",1,100
"flowerman","-cola.",1,100
"flowerman","abatement",1,100
"flowerman","alleyway",1,100
"flowerman","anchor",1,100
"flowerman","angle",1,100
"flowerman","apron",1,100
"flowerman","arm",1,100
"flowerman","artist",1,100
"flowerman","back",1,100
"flowerman","background",1,100
"flowerman","bag",1,100
"flowerman","bait",1,100
"flowerman","baker",1,100
"flowerman","balcony",1,100
"flowerman","bald",1,100
"flowerman","balloon",1,100
"flowerman","bar",1,100
"flowerman","barbecue",1,100
"flowerman","bbq",1,100
"flowerman","be",1,100
"flowerman","beard",1,100
"flowerman","bird",1,100
"flowerman","bit",1,100
"flowerman","blackness",1,100
"flowerman","bling",1,100
"flowerman","blossom",1,100
"flowerman","blue",1,100
"flowerman","board",1,100
"flowerman","boat",1,100
"flowerman","book",1,100
"flowerman","bow",1,100
"flowerman","bowty",1,100
"flowerman","box",1,100
"flowerman","boy",1,100
"flowerman","branch",1,100
"flowerman","bridge",1,100
"flowerman","brothers",1,100
"flowerman","brush",1,100
"flowerman","buddy",1,100
"flowerman","building",1,100
"flowerman","buildings",1,100
"flowerman","business",1,100
"flowerman","businessman",1,100
"flowerman","cafe",1,100
"flowerman","car",1,100
"flowerman","carpet",1,100
"flowerman","cart",1,100
"flowerman","case",1,100
"flowerman","cast",1,100
"flowerman","cat",1,100
"flowerman","cavalier",1,100
"flowerman","cavern",1,100
"flowerman","cell",1,100
"flowerman","chair",1,100
"flowerman","chap",1,100
"flowerman","character",1,100
"flowerman","characters",1,100
"flowerman","chef",1,100
"flowerman","chest",1,100
"flowerman","child",1,100
"flowerman","chimney",1,100
"flowerman","ching",1,100
"flowerman","cigarette",1,100
"flowerman","clock",1,100
"flowerman","cloud",1,100
"flowerman","clouds",1,100
"flowerman","coat",1,100
"flowerman","coca",1,100
"flowerman","cola",1,100
"flowerman","color",1,100
"flowerman","company",1,100
"flowerman","corkscrew",1,100
"flowerman","corner",1,100
"flowerman","couple",1,100
"flowerman","cover",1,100
"flowerman","crash",1,100
"flowerman","cream",1,100
"flowerman","creams",1,100
"flowerman","crebe",1,100
"flowerman","cycle",1,100
"flowerman","dancing",1,100
"flowerman","day",1,100
"flowerman","daytime",1,100
"flowerman","deal",1,100
"flowerman","delivery",1,100
"flowerman","derelict",1,100
"flowerman","description",1,100
"flowerman","developer",1,100
"flowerman","direction",1,100
"flowerman","display",1,100
"flowerman","disrepair",1,100
"flowerman","distance",1,100
"flowerman","dog",1,100
"flowerman","door",1,100
"flowerman","doorway",1,100
"flowerman","downstair",1,100
"flowerman","draw",1,100
"flowerman","dress",1,100
"flowerman","drinking",1,100
"flowerman","drive",1,100
"flowerman","drunk",1,100
"flowerman","ear",1,100
"flowerman","easel",1,100
"flowerman","edge",1,100
"flowerman","effect",1,100
"flowerman","entrance",1,100
"flowerman","episode",1,100
"flowerman","evening",1,100
"flowerman","event",1,100
"flowerman","eye",1,100
"flowerman","factor",1,100
"flowerman","factory",1,100
"flowerman","fallen",1,100
"flowerman","family",1,100
"flowerman","fat",1,100
"flowerman","father",1,100
"flowerman","feeling",1,100
"flowerman","fellow",1,100
"flowerman","female",1,100
"flowerman","ferris",1,100
"flowerman","floor",1,100
"flowerman","flower",1,100
"flowerman","foot",1,100
"flowerman","football",1,100
"flowerman","fountain",1,100
"flowerman","front",1,100
"flowerman","fur",1,100
"flowerman","game",1,100
"flowerman","gas",1,100
"flowerman","gentleman",1,100
"flowerman","gift",1,100
"flowerman","girl",1,100
"flowerman","girlfriend",1,100
"flowerman","glass",1,100
"flowerman","goatee",1,100
"flowerman","gobbler",1,100
"flowerman","green",1,100
"flowerman","greens",1,100
"flowerman","grill",1,100
"flowerman","ground",1,100
"flowerman","guitar",1,100
"flowerman","hair",1,100
"flowerman","half",1,100
"flowerman","hand",1,100
"flowerman","harry",1,100
"flowerman","hat",1,100
"flowerman","head",1,100
"flowerman","helmet",1,100
"flowerman","hold",1,100
"flowerman","horse",1,100
"flowerman","hotel",1,100
"flowerman","house",1,100
"flowerman","hydrant",1,100
"flowerman","ice",1,100
"flowerman","image",1,100
"flowerman","inside",1,100
"flowerman","interaction",1,100
"flowerman","interview",1,100
"flowerman","jacket",1,100
"flowerman","jet",1,100
"flowerman","kind",1,100
"flowerman","lady",1,100
"flowerman","lamp",1,100
"flowerman","lawn",1,100
"flowerman","leaning",1,100
"flowerman","ledge",1,100
"flowerman","left",1,100
"flowerman","leg",1,100
"flowerman","lender",1,100
"flowerman","level",1,100
"flowerman","life",1,100
"flowerman","light",1,100
"flowerman","lights",1,100
"flowerman","lk",1,100
"flowerman","lot",1,100
"flowerman","man",1,100
"flowerman","map",1,100
"flowerman","mario",1,100
"flowerman","match",1,100
"flowerman","maybe",1,100
"flowerman","meeting",1,100
"flowerman","middle",1,100
"flowerman","might",1,100
"flowerman","milk",1,100
"flowerman","milkman",1,100
"flowerman","model",1,100
"flowerman","monkey",1,100
"flowerman","morning",1,100
"flowerman","motor",1,100
"flowerman","motorcycle",1,100
"flowerman","mover",1,100
"flowerman","mustache",1,100
"flowerman","night",1,100
"flowerman","nixon",1,100
"flowerman","nose",1,100
"flowerman","notable",1,100
"flowerman","notepad",1,100
"flowerman","number",1,100
"flowerman","one",1,100
"flowerman","opening",1,100
"flowerman","overnight",1,100
"flowerman","packages",1,100
"flowerman","page",1,100
"flowerman","painting",1,100
"flowerman","paper",1,100
"flowerman","path",1,100
"flowerman","peak",1,100
"flowerman","peculiarity",1,100
"flowerman","pedestrian",1,100
"flowerman","people",1,100
"flowerman","person",1,100
"flowerman","phantom",1,100
"flowerman","pickup",1,100
"flowerman","picture",1,100
"flowerman","pipe",1,100
"flowerman","pirate",1,100
"flowerman","planet",1,100
"flowerman","plot",1,100
"flowerman","pocket",1,100
"flowerman","possession",1,100
"flowerman","post",1,100
"flowerman","potter",1,100
"flowerman","printout",1,100
"flowerman","problem",1,100
"flowerman","proclamation",1,100
"flowerman","professor",1,100
"flowerman","property",1,100
"flowerman","pull",1,100
"flowerman","railing",1,100
"flowerman","ranger",1,100
"flowerman","rather",1,100
"flowerman","red",1,100
"flowerman","removal",1,100
"flowerman","reside",1,100
"flowerman","result",1,100
"flowerman","right",1,100
"flowerman","river",1,100
"flowerman","rivers",1,100
"flowerman","roman",1,100
"flowerman","roof",1,100
"flowerman","roofline",1,100
"flowerman","rooftop",1,100
"flowerman","room",1,100
"flowerman","round",1,100
"flowerman","rule",1,100
"flowerman","saddle",1,100
"flowerman","sail",1,100
"flowerman","sailor",1,100
"flowerman","sale",1,100
"flowerman","salesman",1,100
"flowerman","satchel",1,100
"flowerman","scale",1,100
"flowerman","scan",1,100
"flowerman","scarf",1,100
"flowerman","scene",1,100
"flowerman","school",1,100
"flowerman","scientist",1,100
"flowerman","scooter",1,100
"flowerman","screen",1,100
"flowerman","screw",1,100
"flowerman","shaker",1,100
"flowerman","shirt",1,100
"flowerman","shop",1,100
"flowerman","shopping",1,100
"flowerman","shoulder",1,100
"flowerman","shoulders",1,100
"flowerman","shutter",1,100
"flowerman","side",1,100
"flowerman","sideboard",1,100
"flowerman","sidewalk",1,100
"flowerman","sign",1,100
"flowerman","sitting",1,100
"flowerman","skirt",1,100
"flowerman","sky",1,100
"flowerman","smoke",1,100
"flowerman","snowflake",1,100
"flowerman","soccer",1,100
"flowerman","sofa",1,100
"flowerman","sort",1,100
"flowerman","spectacle",1,100
"flowerman","sport",1,100
"flowerman","st",1,100
"flowerman","stair",1,100
"flowerman","staircase",1,100
"flowerman","star",1,100
"flowerman","starr",1,100
"flowerman","start",1,100
"flowerman","station",1,100
"flowerman","statue",1,100
"flowerman","steal",1,100
"flowerman","step",1,100
"flowerman","street",1,100
"flowerman","streets",1,100
"flowerman","stroll",1,100
"flowerman","suite",1,100
"flowerman","sun",1,100
"flowerman","sunset",1,100
"flowerman","talk",1,100
"flowerman","technical",1,100
"flowerman","tee",1,100
"flowerman","telescope",1,100
"flowerman","television",1,100
"flowerman","tent",1,100
"flowerman","these",1,100
"flowerman","thing",1,100
"flowerman","tie",1,100
"flowerman","tile",1,100
"flowerman","time",1,100
"flowerman","toga",1,100
"flowerman","top",1,100
"flowerman","town",1,100
"flowerman","tree",1,100
"flowerman","trousers",1,100
"flowerman","truck",1,100
"flowerman","tuft",1,100
"flowerman","type",1,100
"flowerman","underneath",1,100
"flowerman","uniform",1,100
"flowerman","union",1,100
"flowerman","van",1,100
"flowerman","vehicle",1,100
"flowerman","video",1,100
"flowerman","view",1,100
"flowerman","village",1,100
"flowerman","waistband",1,100
"flowerman","walk",1,100
"flowerman","walking",1,100
"flowerman","wall",1,100
"flowerman","walls",1,100
"flowerman","war",1,100
"flowerman","water",1,100
"flowerman","way",1,100
"flowerman","wheel",1,100
"flowerman","wheelchair",1,100
"flowerman","white",1,100
"flowerman","willow",1,100
"flowerman","window",1,100
"flowerman","winter",1,100
"flowerman","woman",1,100
"flowerman","work",1,100
"journey","a",1,100
"journey","adventure",1,100
"journey","air",1,100
"journey","airespect",1,100
"journey","ant",1,100
"journey","aqueduct",1,100
"journey","architecture",1,100
"journey","arm",1,100
"journey","arrow",1,100
"journey","artery",1,100
"journey","athen",1,100
"journey","background",1,100
"journey","bag",1,100
"journey","balcony",1,100
"journey","ball",1,100
"journey","balloon",1,100
"journey","base",1,100
"journey","basket",1,100
"journey","battle",1,100
"journey","battlement",1,100
"journey","beaver",1,100
"journey","bed",1,100
"journey","bedroom",1,100
"journey","behind",1,100
"journey","bell",1,100
"journey","bicycle",1,100
"journey","bird",1,100
"journey","bit",1,100
"journey","board",1,100
"journey","boat",1,100
"journey","boiler",1,100
"journey","bookcase",1,100
"journey","boot",1,100
"journey","boy",1,100
"journey","bridge",1,100
"journey","build",1,100
"journey","building",1,100
"journey","cage",1,100
"journey","calculation",1,100
"journey","captain",1,100
"journey","card",1,100
"journey","carpet",1,100
"journey","castle",1,100
"journey","cat",1,100
"journey","chair",1,100
"journey","charle",1,100
"journey","charles",1,100
"journey","chest",1,100
"journey","child",1,100
"journey","chimney",1,100
"journey","ching",1,100
"journey","circle",1,100
"journey","city",1,100
"journey","cloud",1,100
"journey","clouds",1,100
"journey","cog",1,100
"journey","computer",1,100
"journey","consolation",1,100
"journey","construction",1,100
"journey","cord",1,100
"journey","corner",1,100
"journey","crane",1,100
"journey","crayon",1,100
"journey","creature",1,100
"journey","crown",1,100
"journey","cup",1,100
"journey","cupboard",1,100
"journey","dalla",1,100
"journey","daylight",1,100
"journey","despondent",1,100
"journey","device",1,100
"journey","dial",1,100
"journey","distance",1,100
"journey","dog",1,100
"journey","door",1,100
"journey","doorway",1,100
"journey","downstream",1,100
"journey","dragon",1,100
"journey","draw",1,100
"journey","drawer",1,100
"journey","droppings",1,100
"journey","earth",1,100
"journey","edge",1,100
"journey","emerge",1,100
"journey","end",1,100
"journey","escape",1,100
"journey","evidence",1,100
"journey","facebook",1,100
"journey","father",1,100
"journey","fedex",1,100
"journey","fella",1,100
"journey","fellas",1,100
"journey","fellow",1,100
"journey","fire",1,100
"journey","floor",1,100
"journey","flower",1,100
"journey","food",1,100
"journey","foot",1,100
"journey","forest",1,100
"journey","front",1,100
"journey","garbage",1,100
"journey","gate",1,100
"journey","george",1,100
"journey","giant",1,100
"journey","girl",1,100
"journey","glass",1,100
"journey","gold",1,100
"journey","golden",1,100
"journey","gondola",1,100
"journey","gray",1,100
"journey","green",1,100
"journey","ground",1,100
"journey","group",1,100
"journey","guard",1,100
"journey","gun",1,100
"journey","hall",1,100
"journey","hallway",1,100
"journey","hand",1,100
"journey","head",1,100
"journey","heel",1,100
"journey","height",1,100
"journey","helmet",1,100
"journey","house",1,100
"journey","hydrant",1,100
"journey","image",1,100
"journey","in",1,100
"journey","inflatable",1,100
"journey","inflation",1,100
"journey","intent",1,100
"journey","iphone",1,100
"journey","issue",1,100
"journey","item",1,100
"journey","key",1,100
"journey","kind",1,100
"journey","kitchen",1,100
"journey","kite",1,100
"journey","knight",1,100
"journey","ladder",1,100
"journey","lake",1,100
"journey","lamp",1,100
"journey","land",1,100
"journey","landing",1,100
"journey","landscape",1,100
"journey","languishing",1,100
"journey","lantern",1,100
"journey","leap",1,100
"journey","leave",1,100
"journey","length",1,100
"journey","level",1,100
"journey","lid",1,100
"journey","light",1,100
"journey","limit",1,100
"journey","lindy",1,100
"journey","little",1,100
"journey","lot",1,100
"journey","machinery",1,100
"journey","magic",1,100
"journey","magical",1,100
"journey","mail",1,100
"journey","mailbox",1,100
"journey","man",1,100
"journey","matter",1,100
"journey","media",1,100
"journey","metal",1,100
"journey","military",1,100
"journey","minaret",1,100
"journey","minute",1,100
"journey","moat",1,100
"journey","mock",1,100
"journey","moment",1,100
"journey","morella",1,100
"journey","mother",1,100
"journey","mothership",1,100
"journey","motorized",1,100
"journey","net",1,100
"journey","night",1,100
"journey","number",1,100
"journey","one",1,100
"journey","pad",1,100
"journey","paddle",1,100
"journey","page",1,100
"journey","pagoday",1,100
"journey","palm",1,100
"journey","pan",1,100
"journey","papers",1,100
"journey","park",1,100
"journey","parody",1,100
"journey","peacock",1,100
"journey","pedal",1,100
"journey","pens",1,100
"journey","people",1,100
"journey","phone",1,100
"journey","picture",1,100
"journey","pier",1,100
"journey","pigeon",1,100
"journey","platform",1,100
"journey","pole",1,100
"journey","ponderay",1,100
"journey","portion",1,100
"journey","process",1,100
"journey","professor",1,100
"journey","propeller",1,100
"journey","purple",1,100
"journey","question",1,100
"journey","range",1,100
"journey","rectangle",1,100
"journey","regard",1,100
"journey","ride",1,100
"journey","river",1,100
"journey","road",1,100
"journey","roads",1,100
"journey","room",1,100
"journey","sail",1,100
"journey","saucepan",1,100
"journey","scanner",1,100
"journey","scene",1,100
"journey","scooter",1,100
"journey","screen",1,100
"journey","screw",1,100
"journey","sculptor",1,100
"journey","sculpture",1,100
"journey","shape",1,100
"journey","shirt",1,100
"journey","shoulder",1,100
"journey","shoulders",1,100
"journey","side",1,100
"journey","sidewall",1,100
"journey","skateboard",1,100
"journey","sky",1,100
"journey","smoke",1,100
"journey","sofa",1,100
"journey","sort",1,100
"journey","spare",1,100
"journey","spear",1,100
"journey","st",1,100
"journey","stage",1,100
"journey","staircase",1,100
"journey","star",1,100
"journey","statue",1,100
"journey","steam",1,100
"journey","steamer",1,100
"journey","step",1,100
"journey","stomach",1,100
"journey","stove",1,100
"journey","stream",1,100
"journey","street",1,100
"journey","student",1,100
"journey","style",1,100
"journey","summer",1,100
"journey","sun",1,100
"journey","suzuya",1,100
"journey","table",1,100
"journey","tail",1,100
"journey","tandem",1,100
"journey","telephone",1,100
"journey","thing",1,100
"journey","third",1,100
"journey","ticket",1,100
"journey","tire",1,100
"journey","top",1,100
"journey","tower",1,100
"journey","towers",1,100
"journey","traffic",1,100
"journey","transform",1,100
"journey","tree",1,100
"journey","tributary",1,100
"journey","trunk",1,100
"journey","tudor",1,100
"journey","type",1,100
"journey","vane",1,100
"journey","volume",1,100
"journey","vote",1,100
"journey","wall",1,100
"journey","water",1,100
"journey","waterfall",1,100
"journey","way",1,100
"journey","weather",1,100
"journey","welcome",1,100
"journey","wheel",1,100
"journey","where",1,100
"journey","wife",1,100
"journey","wind",1,100
"journey","windmill",1,100
"journey","wire",1,100
"journey","wood",1,100
"journey","workings",1,100
"journey","wrist",1,100
"journey","writing",1,100
"journey","year",1,100
"make_a_splash","adult",1,100
"make_a_splash","amelia",1,100
"make_a_splash","annies",1,100
"make_a_splash","bowl",1,100
"make_a_splash","brian",1,100
"make_a_splash","bridge",1,100
"make_a_splash","child",1,100
"make_a_splash","client",1,100
"make_a_splash","courage",1,100
"make_a_splash","day",1,100
"make_a_splash","distance",1,100
"make_a_splash","dragon",1,100
"make_a_splash","elephant",1,100
"make_a_splash","equipment",1,100
"make_a_splash","family",1,100
"make_a_splash","fear",1,100
"make_a_splash","flume",1,100
"make_a_splash","formance",1,100
"make_a_splash","frog",1,100
"make_a_splash","galavant",1,100
"make_a_splash","gam",1,100
"make_a_splash","giant",1,100
"make_a_splash","head",1,100
"make_a_splash","height",1,100
"make_a_splash","horn",1,100
"make_a_splash","hose",1,100
"make_a_splash","hundred",1,100
"make_a_splash","leave",1,100
"make_a_splash","lot",1,100
"make_a_splash","nose",1,100
"make_a_splash","page",1,100
"make_a_splash","park",1,100
"make_a_splash","path",1,100
"make_a_splash","pee",1,100
"make_a_splash","penguin",1,100
"make_a_splash","people",1,100
"make_a_splash","pipe",1,100
"make_a_splash","place",1,100
"make_a_splash","pointy",1,100
"make_a_splash","purpose",1,100
"make_a_splash","scene",1,100
"make_a_splash","ship",1,100
"make_a_splash","slide",1,100
"make_a_splash","slides",1,100
"make_a_splash","snowflake",1,100
"make_a_splash","splash",1,100
"make_a_splash","top",1,100
"make_a_splash","trunk",1,100
"make_a_splash","tunnel",1,100
"make_a_splash","water",1,100
"make_a_splash","wee",1,100
"make_a_splash","year",1,100
"quest-1","a",1,100
"quest-1","adventure",1,100
"quest-1","age",1,100
"quest-1","ages",1,100
"quest-1","ago",1,100
"quest-1","angle",1,100
"quest-1","aqua",1,100
"quest-1","aqualung",1,100
"quest-1","aqueduct",1,100
"quest-1","archway",1,100
"quest-1","atlantis",1,100
"quest-1","autumn",1,100
"quest-1","aztec",1,100
"quest-1","back",1,100
"quest-1","background",1,100
"quest-1","bag",1,100
"quest-1","bandelier",1,100
"quest-1","bandolier",1,100
"quest-1","basket",1,100
"quest-1","bay",1,100
"quest-1","beard",1,100
"quest-1","being",1,100
"quest-1","bench",1,100
"quest-1","bicycle",1,100
"quest-1","bird",1,100
"quest-1","bit",1,100
"quest-1","boat",1,100
"quest-1","boats",1,100
"quest-1","body",1,100
"quest-1","book",1,100
"quest-1","bottom",1,100
"quest-1","boy",1,100
"quest-1","bridge",1,100
"quest-1","bubble",1,100
"quest-1","buddha",1,100
"quest-1","build",1,100
"quest-1","building",1,100
"quest-1","bumping",1,100
"quest-1","cartridge",1,100
"quest-1","carving",1,100
"quest-1","castellation",1,100
"quest-1","castle",1,100
"quest-1","centurion",1,100
"quest-1","child",1,100
"quest-1","circle",1,100
"quest-1","city",1,100
"quest-1","cliff",1,100
"quest-1","cloak",1,100
"quest-1","close",1,100
"quest-1","cloud",1,100
"quest-1","clue",1,100
"quest-1","color",1,100
"quest-1","colosseum",1,100
"quest-1","continuation",1,100
"quest-1","coral",1,100
"quest-1","corner",1,100
"quest-1","coupler",1,100
"quest-1","crayon",1,100
"quest-1","darcy",1,100
"quest-1","desert",1,100
"quest-1","design",1,100
"quest-1","detail",1,100
"quest-1","diive",1,100
"quest-1","distance",1,100
"quest-1","door",1,100
"quest-1","doorway",1,100
"quest-1","drawing",1,100
"quest-1","dumbledore",1,100
"quest-1","dynamite",1,100
"quest-1","elephant",1,100
"quest-1","end",1,100
"quest-1","entrance",1,100
"quest-1","escape",1,100
"quest-1","evidence",1,100
"quest-1","fire",1,100
"quest-1","fish",1,100
"quest-1","fist",1,100
"quest-1","flight",1,100
"quest-1","flipper",1,100
"quest-1","forest",1,100
"quest-1","gas",1,100
"quest-1","gaslamp",1,100
"quest-1","gazelle",1,100
"quest-1","girl",1,100
"quest-1","gladiator",1,100
"quest-1","go",1,100
"quest-1","gouge",1,100
"quest-1","grand",1,100
"quest-1","greek",1,100
"quest-1","group",1,100
"quest-1","guard",1,100
"quest-1","guy",1,100
"quest-1","hand",1,100
"quest-1","head",1,100
"quest-1","helmet",1,100
"quest-1","hill",1,100
"quest-1","hold",1,100
"quest-1","howda",1,100
"quest-1","in",1,100
"quest-1","information",1,100
"quest-1","inset",1,100
"quest-1","intent",1,100
"quest-1","interior",1,100
"quest-1","island",1,100
"quest-1","jungle",1,100
"quest-1","key",1,100
"quest-1","lamp",1,100
"quest-1","larger",1,100
"quest-1","leave",1,100
"quest-1","light",1,100
"quest-1","lot",1,100
"quest-1","lung",1,100
"quest-1","man",1,100
"quest-1","management",1,100
"quest-1","map",1,100
"quest-1","mermaid",1,100
"quest-1","minute",1,100
"quest-1","moat",1,100
"quest-1","mountain",1,100
"quest-1","no",1,100
"quest-1","ocean",1,100
"quest-1","octopus",1,100
"quest-1","one",1,100
"quest-1","original",1,100
"quest-1","paddle",1,100
"quest-1","page",1,100
"quest-1","palm",1,100
"quest-1","paper",1,100
"quest-1","parchment",1,100
"quest-1","park",1,100
"quest-1","part",1,100
"quest-1","pathway",1,100
"quest-1","peninsula",1,100
"quest-1","people",1,100
"quest-1","person",1,100
"quest-1","picture",1,100
"quest-1","pointy",1,100
"quest-1","post",1,100
"quest-1","pouch",1,100
"quest-1","puddle",1,100
"quest-1","purple",1,100
"quest-1","purpose",1,100
"quest-1","pursuit",1,100
"quest-1","pyramid",1,100
"quest-1","rain",1,100
"quest-1","rampart",1,100
"quest-1","rhinocero",1,100
"quest-1","rock",1,100
"quest-1","role",1,100
"quest-1","rope",1,100
"quest-1","ruin",1,100
"quest-1","safety",1,100
"quest-1","scene",1,100
"quest-1","seahorse",1,100
"quest-1","seashell",1,100
"quest-1","set",1,100
"quest-1","shark",1,100
"quest-1","shield",1,100
"quest-1","ship",1,100
"quest-1","short",1,100
"quest-1","shoulder",1,100
"quest-1","show",1,100
"quest-1","side",1,100
"quest-1","snow",1,100
"quest-1","soldier",1,100
"quest-1","sort",1,100
"quest-1","spear",1,100
"quest-1","speed",1,100
"quest-1","square",1,100
"quest-1","staircase",1,100
"quest-1","statue",1,100
"quest-1","stick",1,100
"quest-1","swimm",1,100
"quest-1","symbol",1,100
"quest-1","t",1,100
"quest-1","t-shirt",1,100
"quest-1","tail",1,100
"quest-1","tandem",1,100
"quest-1","tech",1,100
"quest-1","temple",1,100
"quest-1","thing",1,100
"quest-1","time",1,100
"quest-1","tit",1,100
"quest-1","top",1,100
"quest-1","tow",1,100
"quest-1","towards",1,100
"quest-1","tower",1,100
"quest-1","towers",1,100
"quest-1","treasure",1,100
"quest-1","tree",1,100
"quest-1","type",1,100
"quest-1","underwater",1,100
"quest-1","wand",1,100
"quest-1","waste",1,100
"quest-1","water",1,100
"quest-1","waterfall",1,100
"quest-1","way",1,100
"quest-1","wizard",1,100
"quest-1","word",1,100
"quest-2","adventure",1,100
"quest-2","afloat",1,100
"quest-2","air",1,100
"quest-2","aqueduct",1,100
"quest-2","armour",1,100
"quest-2","assistance",1,100
"quest-2","aztechie",1,100
"quest-2","back",1,100
"quest-2","background",1,100
"quest-2","bag",1,100
"quest-2","balloon",1,100
"quest-2","band",1,100
"quest-2","bandelier",1,100
"quest-2","bandolierespect",1,100
"quest-2","beard",1,100
"quest-2","beast",1,100
"quest-2","beehive",1,100
"quest-2","beige",1,100
"quest-2","bird",1,100
"quest-2","bit",1,100
"quest-2","board",1,100
"quest-2","boat",1,100
"quest-2","bone",1,100
"quest-2","box",1,100
"quest-2","boy",1,100
"quest-2","bridge",1,100
"quest-2","bubble",1,100
"quest-2","buddha",1,100
"quest-2","building",1,100
"quest-2","cage",1,100
"quest-2","castle",1,100
"quest-2","child",1,100
"quest-2","city",1,100
"quest-2","cityscape",1,100
"quest-2","cliff",1,100
"quest-2","close",1,100
"quest-2","conifer",1,100
"quest-2","construction",1,100
"quest-2","crash",1,100
"quest-2","crayon",1,100
"quest-2","crown",1,100
"quest-2","dark",1,100
"quest-2","day",1,100
"quest-2","disneyland",1,100
"quest-2","distance",1,100
"quest-2","door",1,100
"quest-2","dragonfly",1,100
"quest-2","drawing",1,100
"quest-2","edge",1,100
"quest-2","either",1,100
"quest-2","end",1,100
"quest-2","entertainment",1,100
"quest-2","evidence",1,100
"quest-2","face",1,100
"quest-2","fellow",1,100
"quest-2","fells",1,100
"quest-2","finger",1,100
"quest-2","fist",1,100
"quest-2","flame",1,100
"quest-2","girl",1,100
"quest-2","god",1,100
"quest-2","golden",1,100
"quest-2","goodbye",1,100
"quest-2","grasp",1,100
"quest-2","grasping",1,100
"quest-2","ground",1,100
"quest-2","guard",1,100
"quest-2","hand",1,100
"quest-2","head",1,100
"quest-2","headland",1,100
"quest-2","heavy",1,100
"quest-2","help",1,100
"quest-2","hill",1,100
"quest-2","image",1,100
"quest-2","inscription",1,100
"quest-2","island",1,100
"quest-2","jungle",1,100
"quest-2","king",1,100
"quest-2","ledge",1,100
"quest-2","left",1,100
"quest-2","lot",1,100
"quest-2","machine",1,100
"quest-2","magic",1,100
"quest-2","man",1,100
"quest-2","map",1,100
"quest-2","metal",1,100
"quest-2","middle",1,100
"quest-2","mission",1,100
"quest-2","moat",1,100
"quest-2","mountain",1,100
"quest-2","ocean",1,100
"quest-2","octopus",1,100
"quest-2","one",1,100
"quest-2","original",1,100
"quest-2","pad",1,100
"quest-2","paddle",1,100
"quest-2","page",1,100
"quest-2","park",1,100
"quest-2","part",1,100
"quest-2","people",1,100
"quest-2","phase",1,100
"quest-2","plague",1,100
"quest-2","pointy",1,100
"quest-2","procession",1,100
"quest-2","pursuer",1,100
"quest-2","rainbow",1,100
"quest-2","reach",1,100
"quest-2","rhinocero",1,100
"quest-2","road",1,100
"quest-2","rope",1,100
"quest-2","sailing",1,100
"quest-2","scene",1,100
"quest-2","sculpture",1,100
"quest-2","seashell",1,100
"quest-2","ship",1,100
"quest-2","shoulder",1,100
"quest-2","silver",1,100
"quest-2","sky",1,100
"quest-2","skyscraper",1,100
"quest-2","slat",1,100
"quest-2","slope",1,100
"quest-2","snow",1,100
"quest-2","snowy",1,100
"quest-2","soldier",1,100
"quest-2","sort",1,100
"quest-2","spare",1,100
"quest-2","spear",1,100
"quest-2","spread",1,100
"quest-2","stage",1,100
"quest-2","statue",1,100
"quest-2","stretch",1,100
"quest-2","structure",1,100
"quest-2","supplication",1,100
"quest-2","swing",1,100
"quest-2","tail",1,100
"quest-2","talon",1,100
"quest-2","temple",1,100
