"stimuli","lemma","n","percent","isPicturable","notNoun","checkThisWord","duplicateOf","synonymOf"
"wanderer","bird",29,90.625,"","","","",""
"wanderer","boat",29,90.625,"","","","",""
"wanderer","fish",29,90.625,"","","","",""
"wanderer","horse",29,90.625,"","","","",""
"wanderer","itis",29,90.625,"","","","",""
"wanderer","people",29,90.625,"","","","",""
"wanderer","water",29,90.625,"","","","",""
"wanderer","wave",29,90.625,"","","","",""
"wanderer","whale",29,90.625,"","","","",""
"wanderer","fishing",28,87.5,"","","","",""
"wanderer","light",28,87.5,"","","","",""
"wanderer","lot",28,87.5,"","","","",""
"wanderer","night",28,87.5,"","","","",""
"wanderer","paper",28,87.5,"","","","",""
"wanderer","sea",28,87.5,"","","","",""
"wanderer","seahorse",28,87.5,"","","","",""
"wanderer","sky",28,87.5,"","","","",""
"wanderer","thatis",28,87.5,"","","","",""
"wanderer","top",28,87.5,"","","","",""
"wanderer","tree",28,87.5,"","","","",""
"wanderer","creature",27,84.375,"","","","",""
"wanderer","eye",27,84.375,"","","","",""
"wanderer","lighthouse",27,84.375,"","","","",""
"wanderer","ship",27,84.375,"","","","",""
"wanderer","turtle",27,84.375,"","","","",""
"wanderer","cat",26,81.25,"","","","",""
"wanderer","hand",26,81.25,"","","","",""
"wanderer","head",26,81.25,"","","","",""
"wanderer","heis",26,81.25,"","","","",""
"wanderer","kind",26,81.25,"","","","",""
"wanderer","submarine",26,81.25,"","","","",""
"wanderer","thereis",26,81.25,"","","","",""
"wanderer","crane",25,78.125,"","","","",""
"wanderer","horn",25,78.125,"","","","",""
"wanderer","man",25,78.125,"","","","",""
"wanderer","moon",25,78.125,"","","","",""
"wanderer","side",25,78.125,"","","","",""
"wanderer","star",25,78.125,"","","","",""
"wanderer","theyare",25,78.125,"","","","",""
"wanderer","bottom",24,75,"","","","",""
"wanderer","city",24,75,"","","","",""
"wanderer","couple",24,75,"","","","",""
"wanderer","jellyfish",24,75,"","","","",""
"wanderer","sail",24,75,"","","","",""
"wanderer","thing",24,75,"","","","",""
"wanderer","time",24,75,"","","","",""
"wanderer","airplane",23,71.875,"","","","",""
"wanderer","building",23,71.875,"","","","",""
"wanderer","hat",23,71.875,"","","","",""
"wanderer","lobster",23,71.875,"","","","",""
"wanderer","ocean",23,71.875,"","","","",""
"wanderer","person",23,71.875,"","","","",""
"wanderer","sailboat",23,71.875,"","","","",""
"wanderer","school",23,71.875,"","","","",""
"wanderer","background",22,68.75,"","","","",""
"wanderer","diver",22,68.75,"","","","",""
"wanderer","elephant",22,68.75,"","","","",""
"wanderer","kite",22,68.75,"","","","",""
"wanderer","life",22,68.75,"","","","",""
"wanderer","smoke",22,68.75,"","","","",""
"wanderer","animal",21,65.625,"","","","",""
"wanderer","bunch",21,65.625,"","","","",""
"wanderer","hole",21,65.625,"","","","",""
"wanderer","house",21,65.625,"","","","",""
"wanderer","iceberg",21,65.625,"","","","",""
"wanderer","one",21,65.625,"","","","",""
"wanderer","picture",21,65.625,"","","","",""
"wanderer","seal",21,65.625,"","","","",""
"wanderer","tentacle",21,65.625,"","","","",""
"wanderer","type",21,65.625,"","","","",""
"wanderer","buoy",20,62.5,"","","","",""
"wanderer","leg",20,62.5,"","","","",""
"wanderer","net",20,62.5,"","","","",""
"wanderer","part",20,62.5,"","","","",""
"wanderer","piece",20,62.5,"","","","",""
"wanderer","plant",20,62.5,"","","","",""
"wanderer","sort",20,62.5,"","","","",""
"wanderer","um",20,62.5,"","","","",""
"wanderer","way",20,62.5,"","","","",""
"wanderer","area",19,59.375,"","","","",""
"wanderer","back",19,59.375,"","","","",""
"wanderer","bridge",19,59.375,"","","","",""
"wanderer","fin",19,59.375,"","","","",""
"wanderer","land",19,59.375,"","","","",""
"wanderer","page",19,59.375,"","","","",""
"wanderer","air",18,56.25,"","","","",""
"wanderer","coral",18,56.25,"","","","",""
"wanderer","end",18,56.25,"","","","",""
"wanderer","scene",18,56.25,"","","","",""
"wanderer","tail",18,56.25,"","","","",""
"wanderer","uh",18,56.25,"","","","",""
"wanderer","body",17,53.125,"","","","",""
"wanderer","bottle",17,53.125,"","","","",""
"wanderer","dock",17,53.125,"","","","",""
"wanderer","foot",17,53.125,"","","","",""
"wanderer","front",17,53.125,"","","","",""
"wanderer","half",17,53.125,"","","","",""
"wanderer","ice",17,53.125,"","","","",""
"wanderer","iti",17,53.125,"","","","",""
"wanderer","snake",17,53.125,"","","","",""
"wanderer","suit",17,53.125,"","","","",""
"wanderer","surface",17,53.125,"","","","",""
"wanderer","tunnel",17,53.125,"","","","",""
"wanderer","umm",17,53.125,"","","","",""
"wanderer","arm",16,50,"","","","",""
"wanderer","cave",16,50,"","","","",""
"wanderer","cloud",16,50,"","","","",""
"wanderer","eel",16,50,"","","","",""
"wanderer","line",16,50,"","","","",""
"wanderer","middle",16,50,"","","","",""
"wanderer","mouth",16,50,"","","","",""
"wanderer","pipe",16,50,"","","","",""
"wanderer","propeller",16,50,"","","","",""
"wanderer","reef",16,50,"","","","",""
"wanderer","shirt",16,50,"","","","",""
"wanderer","step",16,50,"","","","",""
"wanderer","street",16,50,"","","","",""
"wanderer","wall",16,50,"","","","",""
"wanderer","window",16,50,"","","","",""
"wanderer","wing",16,50,"","","","",""
