"participant","file","session","stimuli","occurrence","start","end","duration"
"Participant11","Participant11_Session2_Corrected.vtt","Session2","deep_sea_divers",1,2023-07-20 01:37:42.93,2023-07-20 01:40:15.46,2.54216666618983
"Participant11","Participant11_Session3_Corrected.vtt","Session3","journey",1,2023-07-20 00:00:29.87,2023-07-20 00:31:36.732,31.1143666704496
"Participant11","Participant11_Session3_Corrected.vtt","Session3","arrival-4",1,2023-07-20 00:32:54.78,2023-07-20 01:02:01.785,29.1167500019073
"Participant11","Participant11_Session3_Corrected.vtt","Session3","return",1,2023-07-20 01:03:02.21,2023-07-20 01:19:34.512,16.5383666674296
"Participant11","Participant11_Session3_Corrected.vtt","Session3","make_a_splash",1,2023-07-20 01:20:27.49,2023-07-20 01:24:13.65,3.76933333476384
"Participant11","Participant11_Session3_Corrected.vtt","Session3","campsite",1,2023-07-20 01:24:36.77,2023-07-20 01:29:45.357,5.14311666886012
"Participant11","Participant11_Session3_Corrected.vtt","Session3","arrival-5",1,2023-07-20 01:30:14.64,2023-07-20 01:37:38.667,7.40044999917348
"Participant11","Participant11_Session3_Corrected.vtt","Session3","arrival-3",1,2023-07-20 01:38:06.12,2023-07-20 01:42:13.607,4.12478333711624
"Participant12","Participant12_Session1_Corrected.vtt","Session1","quest",1,2023-07-20 00:01:26.86,2023-07-20 00:13:03.21,11.6058333357175
"Participant12","Participant12_Session1_Corrected.vtt","Session1","wild_west",1,2023-07-20 00:14:45.5,2023-07-20 00:17:54.631,3.15218333403269
"Participant12","Participant12_Session1_Corrected.vtt","Session1","arrival_1",1,2023-07-20 00:18:38.74,2023-07-20 00:22:59.1,4.33933333158493
"Participant12","Participant12_Session1_Corrected.vtt","Session1","by_the_lake",1,2023-07-20 00:24:08.41,2023-07-20 00:27:10.88,3.0411666671435
"Participant12","Participant12_Session1_Corrected.vtt","Session1","waldo_1",1,2023-07-20 00:27:53.77,2023-07-20 00:31:17.89,3.40200000206629
"Participant12","Participant12_Session1_Corrected.vtt","Session1","arrival_2",1,2023-07-20 00:32:04.89,2023-07-20 00:34:52.53,2.79399999777476
"Participant12","Participant12_Session1_Corrected.vtt","Session1","journey",1,2023-07-20 00:35:55.78,2023-07-20 00:47:58.93,12.0525000015895
"Participant12","Participant12_Session1_Corrected.vtt","Session1","birthday_party_fun",1,2023-07-20 00:48:48.82,2023-07-20 00:51:43.09,2.90449999968211
"Participant12","Participant12_Session1_Corrected.vtt","Session1","arrival_5",1,2023-07-20 00:52:23.37,2023-07-20 00:58:03.47,5.66833333571752
"Participant12","Participant12_Session1_Corrected.vtt","Session1","campsite",1,2023-07-20 00:58:48.22,2023-07-20 01:02:31.99,3.72949999968211
"Participant12","Participant12_Session1_Corrected.vtt","Session1","picture_this",1,2023-07-20 01:03:13.45,2023-07-20 01:06:23.85,3.17333333094915
"Participant12","Participant12_Session1_Corrected.vtt","Session1","exhibit_12",1,2023-07-20 01:07:15.09,2023-07-20 01:10:29.41,3.23866666952769
"Participant12","Participant12_Session1_Corrected.vtt","Session1","arrival_3",1,2023-07-20 01:11:16.48,2023-07-20 01:14:13.48,2.95
"Participant12","Participant12_Session1_Corrected.vtt","Session1","airport",1,2023-07-20 01:14:53.14,2023-07-20 01:18:31.22,3.6346666653951
"Participant12","Participant12_Session1_Corrected.vtt","Session1","dinasours_spacemen_and_ghouls",1,2023-07-20 01:19:19.08,2023-07-20 01:23:18.88,3.99666666984558
"Participant12","Participant12_Session1_Corrected.vtt","Session1","being_a_pirate",1,2023-07-20 01:23:58.03,2023-07-20 01:26:27.64,2.49350000222524
"Participant12","Participant12_Session2_Corrected.vtt","Session2","return",1,2023-07-20 00:00:42.99,2023-07-20 00:15:37.83,14.9139999985695
"Participant12","Participant12_Session2_Corrected.vtt","Session2","make_a_splash",1,2023-07-20 00:17:12.633,2023-07-20 00:21:59.63,4.7832833369573
"Participant12","Participant12_Session2_Corrected.vtt","Session2","escape_from_the_zoo",1,2023-07-20 00:22:37.68,2023-07-20 00:27:20.13,4.70750000079473
"Participant12","Participant12_Session2_Corrected.vtt","Session2","deep_sea_divers",1,2023-07-20 00:28:10.15,2023-07-20 00:31:08.96,2.98016666571299
"Participant12","Participant12_Session2_Corrected.vtt","Session2","ancient_rome",1,2023-07-20 00:31:55.88,2023-07-20 00:35:08.52,3.21066666444143
"Participant12","Participant12_Session2_Corrected.vtt","Session2","flowerman",1,2023-07-20 00:35:51.17,2023-07-20 00:50:39.55,14.806333331267
"Participant12","Participant12_Session2_Corrected.vtt","Session2","arrival_6",1,2023-07-20 00:51:29.6,2023-07-20 00:59:13.4,7.73000000317891
"Participant12","Participant12_Session2_Corrected.vtt","Session2","arrival_4",1,2023-07-20 01:00:07.47,2023-07-20 01:10:27.17,10.3283333341281
"Participant12","Participant12_Session2_Corrected.vtt","Session2","wanderer",1,2023-07-20 01:11:24.39,2023-07-20 01:36:30,25.0934999982516
"Participant12","Participant12_Session2_Corrected.vtt","Session2","unfriendly_giants",1,2023-07-20 01:37:13.49,2023-07-20 01:41:23.08,4.15983333190282
"Participant13","Participant13_Session1_Corrected.vtt","Session1","journey",1,2023-07-20 00:02:09.88,2023-07-20 00:24:29.83,22.3324999968211
"Participant13","Participant13_Session1_Corrected.vtt","Session1","arrival_2",1,2023-07-20 00:24:57.17,2023-07-20 00:28:35.16,3.63316666682561
"Participant13","Participant13_Session1_Corrected.vtt","Session1","dinasours_spacemen_and_ghouls",1,2023-07-20 00:29:34.2,2023-07-20 00:32:25.552,2.85586666663488
"Participant13","Participant13_Session1_Corrected.vtt","Session1","wanderer",1,2023-07-20 00:32:46.14,2023-07-20 00:58:22.03,25.5981666644414
"Participant13","Participant13_Session1_Corrected.vtt","Session1","being_a_pirate",1,2023-07-20 00:58:49.71,2023-07-20 01:02:17.2,3.45816666682561
"Participant13","Participant13_Session1_Corrected.vtt","Session1","exhibit_12",1,2023-07-20 01:03:00.13,2023-07-20 01:07:39.97,4.66399999856949
"Participant13","Participant13_Session1_Corrected.vtt","Session1","wild_west",1,2023-07-20 01:08:20.01,2023-07-20 01:11:58.36,3.63916666507721
"Participant13","Participant13_Session2_Corrected.vtt","Session2","ancient_rome",1,2023-07-20 00:01:01.37,2023-07-20 00:05:06.58,4.08683333396912
"Participant13","Participant13_Session2_Corrected.vtt","Session2","waldo_1",1,2023-07-20 00:05:23.12,2023-07-20 00:10:36.15,5.21716667016347
"Participant13","Participant13_Session2_Corrected.vtt","Session2","flowerman",1,2023-07-20 00:11:24.42,2023-07-20 00:30:34.57,19.1691666642825
"Participant13","Participant13_Session2_Corrected.vtt","Session2","deep_sea_divers",1,2023-07-20 00:32:00.285,2023-07-20 00:36:39.649,4.65606666405996
"Participant13","Participant13_Session2_Corrected.vtt","Session2","campsite",1,2023-07-20 00:37:45.46,2023-07-20 00:43:15.12,5.4943333307902
"Participant13","Participant13_Session2_Corrected.vtt","Session2","arrival_6",1,2023-07-20 00:44:52.85,2023-07-20 00:56:51.05,11.9700000007947
"Participant13","Participant13_Session2_Corrected.vtt","Session2","picture_this",1,2023-07-20 00:57:14.15,2023-07-20 01:00:36.57,3.37366666396459
"Participant13","Participant13_Session2_Corrected.vtt","Session2","arrival_5",1,2023-07-20 01:01:29.13,2023-07-20 01:11:08.55,9.65699999729792
"Participant13","Participant13_Session3_Corrected.vtt","Session3","arrival_1",1,2023-07-20 00:00:23.89,2023-07-20 00:04:50.81,4.44866666396459
"Participant13","Participant13_Session3_Corrected.vtt","Session3","arrival_4",1,2023-07-20 00:05:16.53,2023-07-20 00:23:35.5,18.3161666671435
"Participant13","Participant13_Session3_Corrected.vtt","Session3","make_a_splash",1,2023-07-20 00:23:56.99,2023-07-20 00:27:40.88,3.7315000017484
"Participant13","Participant13_Session3_Corrected.vtt","Session3","return",1,2023-07-20 00:29:25.07,2023-07-20 00:45:22.53,15.9576666673024
"Participant13","Participant13_Session3_Corrected.vtt","Session3","unfriendly_giants",1,2023-07-20 00:45:41.2,2023-07-20 00:49:04.22,3.38366666634878
"Participant13","Participant13_Session3_Corrected.vtt","Session3","escape_from_the_zoo",1,2023-07-20 00:49:20.75,2023-07-20 00:52:31.41,3.17766666809718
"Participant13","Participant13_Session3_Corrected.vtt","Session3","airport",1,2023-07-20 00:52:45.53,2023-07-20 00:55:21.31,2.5963333328565
"Participant13","Participant13_Session3_Corrected.vtt","Session3","birthday_party_fun",1,2023-07-20 00:55:31.02,2023-07-20 00:58:12.729,2.69515000184377
"Participant13","Participant13_Session3_Corrected.vtt","Session3","quest",1,2023-07-20 00:58:33.17,2023-07-20 01:12:47.46,14.2381666660309
"Participant13","Participant13_Session3_Corrected.vtt","Session3","by_the_lake",1,2023-07-20 01:13:04.46,2023-07-20 01:15:21.449,2.28314999739329
"Participant13","Participant13_Session3_Corrected.vtt","Session3","arrival_3",1,2023-07-20 01:15:40.2,2023-07-20 01:19:37.28,3.95133333206177
"Participant14","Participant14_Session1_Corrected.vtt","Session1","arrival_4",1,2023-07-20 00:01:09.36,2023-07-20 00:35:38.83,34.4911666671435
"Participant14","Participant14_Session1_Corrected.vtt","Session1","being_a_pirate",1,2023-07-20 00:36:46.16,2023-07-20 00:40:22.19,3.60049999952316
"Participant14","Participant14_Session1_Corrected.vtt","Session1","arrival_3",1,2023-07-20 00:41:06.481,2023-07-20 00:49:15.96,8.15798333485921
"Participant14","Participant14_Session1_Corrected.vtt","Session1","campsite",1,2023-07-20 00:50:08.17,2023-07-20 00:54:08.98,4.01349999904633
"Participant14","Participant14_Session1_Corrected.vtt","Session1","waldo_1",1,2023-07-20 00:54:44.34,2023-07-20 00:58:50.784,4.10740000009537
"Participant14","Participant14_Session1_Corrected.vtt","Session1","wild_west",1,2023-07-20 00:59:16.92,2023-07-20 01:02:44.25,3.45549999872843
"Participant14","Participant14_Session1_Corrected.vtt","Session1","flowerman",1,2023-07-20 01:03:29.642,2023-07-20 01:15:47.72,12.3013000011444
"Participant14","Participant14_Session1_Corrected.vtt","Session1","arrival_6",1,2023-07-20 01:16:21.89,2023-07-20 01:32:27.56,16.0944999972979
"Participant14","Participant14_Session2_Corrected.vtt","Session2","escape_from_the_zoo",1,2023-07-20 00:00:30.86,2023-07-20 00:03:36.24,3.08966666857402
"Participant14","Participant14_Session2_Corrected.vtt","Session2","make_a_splash",1,2023-07-20 00:04:24.96,2023-07-20 00:07:39.14,3.23633333444595
"Participant14","Participant14_Session2_Corrected.vtt","Session2","unfriendly_giants",1,2023-07-20 00:08:42.94,2023-07-20 00:12:31.91,3.8161666671435
"Participant14","Participant14_Session2_Corrected.vtt","Session2","airport",1,2023-07-20 00:13:14.68,2023-07-20 00:16:57.38,3.7116666674614
"Participant14","Participant14_Session2_Corrected.vtt","Session2","return",1,2023-07-20 00:18:00.63,2023-07-20 00:52:34.21,34.5596666653951
"Participant14","Participant14_Session2_Corrected.vtt","Session2","birthday_party_fun",1,2023-07-20 00:53:14.47,2023-07-20 00:58:39.52,5.41749999920527
"Participant14","Participant14_Session2_Corrected.vtt","Session2","wanderer",1,2023-07-20 00:59:28.42,2023-07-20 01:57:53.84,58.4236666639646
"Participant14","Participant14_Session3_Corrected.vtt","Session3","deep_sea_divers",1,2023-07-20 00:00:32.533,2023-07-20 00:03:59.47,3.44895000060399
"Participant14","Participant14_Session3_Corrected.vtt","Session3","ancient_rome",1,2023-07-20 00:04:46.56,2023-07-20 00:08:17.859,3.52165000041326
"Participant14","Participant14_Session3_Corrected.vtt","Session3","arrival_5",1,2023-07-20 00:08:55.999,2023-07-20 00:24:04.169,15.1361666639646
"Participant14","Participant14_Session3_Corrected.vtt","Session3","picture_this",1,2023-07-20 00:25:04.01,2023-07-20 00:28:25.63,3.36033333539963
"Participant14","Participant14_Session3_Corrected.vtt","Session3","by_the_lake",1,2023-07-20 00:28:54.55,2023-07-20 00:32:57.414,4.04773333470027
"Participant14","Participant14_Session3_Corrected.vtt","Session3","quest",1,2023-07-20 00:33:39.77,2023-07-20 00:55:55.309,22.2589833339055
"Participant14","Participant14_Session3_Corrected.vtt","Session3","arrival_1",1,2023-07-20 00:56:40.76,2023-07-20 01:08:13.59,11.5471666653951
"Participant14","Participant14_Session3_Corrected.vtt","Session3","journey",1,2023-07-20 01:08:54.58,2023-07-20 01:25:10.349,16.2628166675568
"Participant14","Participant14_Session3_Corrected.vtt","Session3","exhibit_12",1,2023-07-20 01:26:16.92,2023-07-20 01:30:25.4,4.14133333365122
"Participant14","Participant14_Session3_Corrected.vtt","Session3","dinasours_spacemen_and_ghouls",1,2023-07-20 01:30:53.28,2023-07-20 01:34:41.169,3.79814999898275
"Participant14","Participant14_Session3_Corrected.vtt","Session3","arrival_2",1,2023-07-20 01:35:11.05,2023-07-20 01:41:25.8,6.24583333333333
"Participant15","Participant15_Session1_Corrected .vtt","Session1","journey",1,2023-07-20 00:00:48.29,2023-07-20 00:13:32.395,12.7350833336512
"Participant15","Participant15_Session1_Corrected .vtt","Session1","arrival-5",1,2023-07-20 00:14:08.11,2023-07-20 00:23:27.215,9.31841666698456
"Participant15","Participant15_Session1_Corrected .vtt","Session1","flowerman",1,2023-07-20 00:23:45.87,2023-07-20 00:40:14.397,16.4754500031471
"Participant15","Participant15_Session1_Corrected .vtt","Session1","arrival-1",1,2023-07-20 00:41:11.34,2023-07-20 00:45:45.317,4.56628333330154
"Participant15","Participant15_Session1_Corrected .vtt","Session1","campsite",1,2023-07-20 00:46:41.29,2023-07-20 00:49:01.593,2.33838333288829
"Participant15","Participant15_Session1_Corrected .vtt","Session1","return",1,2023-07-20 00:49:59.71,2023-07-20 01:04:26.85,14.4523333311081
"Participant15","Participant15_Session1_Corrected .vtt","Session1","picture_this",1,2023-07-20 01:04:47.21,2023-07-20 01:08:32.716,3.75843333403269
"Participant15","Participant15_Session1_Corrected .vtt","Session1","deep_sea_divers",1,2023-07-20 01:10:00.057,2023-07-20 01:13:27.62,3.45938333272934
"Participant15","Participant15_Session1_Corrected .vtt","Session1","wild_west",1,2023-07-20 01:13:48.27,2023-07-20 01:17:00.504,3.20389999945958
"Participant15","Participant15_Session2_Corrected .vtt","Session2","airport",1,2023-07-20 00:00:43.79,2023-07-20 00:03:44.537,3.01244999965032
"Participant15","Participant15_Session2_Corrected .vtt","Session2","escape_from_the_zoo",1,2023-07-20 00:04:00.83,2023-07-20 00:06:12.875,2.20075000127157
"Participant15","Participant15_Session2_Corrected .vtt","Session2","ancient_rome",1,2023-07-20 00:06:39.8,2023-07-20 00:09:30.121,2.83868333498637
"Participant15","Participant15_Session2_Corrected .vtt","Session2","arrival-4",1,2023-07-20 00:10:11.87,2023-07-20 00:22:05.58,11.8951666673024
"Participant15","Participant15_Session2_Corrected .vtt","Session2","arrival-2",1,2023-07-20 00:22:36.13,2023-07-20 00:25:43.79,3.12766666412354
"Participant15","Participant15_Session2_Corrected .vtt","Session2","waldo-1",1,2023-07-20 00:26:03.49,2023-07-20 00:28:14.24,2.17916666666667
"Participant15","Participant15_Session2_Corrected .vtt","Session2","wanderer",1,2023-07-20 00:28:58.55,2023-07-20 00:57:27.97,28.4903333346049
"Participant15","Participant15_Session2_Corrected .vtt","Session2","by_the_lake",1,2023-07-20 00:57:52.37,2023-07-20 01:01:05.346,3.21626666784287
"Participant15","Participant15_Session2_Corrected .vtt","Session2","unfriendly_giants",1,2023-07-20 01:01:28.36,2023-07-20 01:04:41.657,3.2216166694959
"Participant15","Participant15_Session2_Corrected .vtt","Session2","quest",1,2023-07-20 01:05:11.65,2023-07-20 01:15:15.23,10.0596666653951
"Participant15","Participant15_Session2_Corrected .vtt","Session2","dinosaurs_spacemen_and_ghouls",1,2023-07-20 01:15:49.63,2023-07-20 01:19:51.163,4.02554999987284
"Participant15","Participant15_Session2_Corrected .vtt","Session2","make_a_splash",1,2023-07-20 01:20:10.81,2023-07-20 01:22:05.643,1.91388333241145
"Participant15","Participant15_Session2_Corrected .vtt","Session2","arrival-3",1,2023-07-20 01:22:28.15,2023-07-20 01:25:56.49,3.47233333190282
"Participant15","Participant15_Session2_Corrected .vtt","Session2","exhibit-12",1,2023-07-20 01:26:05,2023-07-20 01:27:38.752,1.562533334891
"Participant15","Participant15_Session2_Corrected .vtt","Session2","being_a_pirate",1,2023-07-20 01:28:04.68,2023-07-20 01:30:21.41,2.27883333365122
"Participant15","Participant15_Session2_Corrected .vtt","Session2","birthday_party_fun",1,2023-07-20 01:30:36.39,2023-07-20 01:32:54.422,2.30053333044052
"Participant15","Participant15_Session3_Corrected .vtt","Session3","arrival-6",1,2023-07-20 00:00:19.1,2023-07-20 00:08:46.13,8.45050000349681
"Participant16","Participant16_Session1_Corrected.vtt","Session1","airport",1,2023-07-20 00:01:20.58,2023-07-20 00:04:08.312,2.79553333520889
"Participant16","Participant16_Session1_Corrected.vtt","Session1","wanderer",1,2023-07-20 00:07:57.98,2023-07-20 01:13:38.93,65.6825000007947
"Participant16","Participant16_Session1_Corrected.vtt","Session1","quest",1,2023-07-20 01:14:28.52,2023-07-20 01:40:25.55,25.9504999995232
"Participant16","Participant16_Session1_Corrected.vtt","Session1","by_the_lake",1,2023-07-20 01:40:55.92,2023-07-20 01:43:19.62,2.39499999682109
"Participant16","Participant16_Session1_Corrected.vtt","Session1","birthday_party_fun",1,2023-07-20 01:43:41.19,2023-07-20 01:46:11.41,2.5036666671435
"Participant16","Participant16_Session2_Corrected.vtt","Session2","journey",1,2023-07-20 00:00:46.99,2023-07-20 00:13:02.89,12.2650000015895
"Participant16","Participant16_Session2_Corrected.vtt","Session2","waldo_1",1,2023-07-20 00:13:33.7,2023-07-20 00:17:12.02,3.63866666555405
"Participant16","Participant16_Session2_Corrected.vtt","Session2","picture_this",1,2023-07-20 00:17:49.4,2023-07-20 00:21:01.209,3.19681666692098
"Participant16","Participant16_Session2_Corrected.vtt","Session2","ancient_rome",1,2023-07-20 00:21:16.24,2023-07-20 00:23:32.46,2.27033333381017
"Participant16","Participant16_Session2_Corrected.vtt","Session2","exhibit_12",1,2023-07-20 00:24:06.27,2023-07-20 00:26:13.56,2.12149999936422
"Participant16","Participant16_Session2_Corrected.vtt","Session2","escape_from_the_zoo",1,2023-07-20 00:26:40.52,2023-07-20 00:29:31.06,2.84233333269755
"Participant16","Participant16_Session2_Corrected.vtt","Session2","being_a_pirate",1,2023-07-20 00:29:56.65,2023-07-20 00:33:08.91,3.20433333317439
"Participant16","Participant16_Session2_Corrected.vtt","Session2","unfriendly_giants",1,2023-07-20 00:33:56.61,2023-07-20 00:36:09.53,2.2153333346049
"Participant16","Participant16_Session2_Corrected.vtt","Session2","campsite",1,2023-07-20 00:36:52.29,2023-07-20 00:39:21.03,2.47900000015895
"Participant16","Participant16_Session2_Corrected.vtt","Session2","wild_west",1,2023-07-20 00:39:46.02,2023-07-20 00:42:03.52,2.29166666666667
"Participant16","Participant16_Session2_Corrected.vtt","Session2","arrival_6",1,2023-07-20 00:42:56.76,2023-07-20 00:51:55.86,8.98499999841054
