"file","participant","session","stimuli","lemma"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","airport","itis"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","airport","city"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","airport","time"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","airport","airport"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","airport","window"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","airport","bit"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","airport","concord"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","airport","world"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","airport","war"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","airport","biplane"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","airport","rocket"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","airport","fire"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","airport","flaming"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","airport","tail"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","airport","saucer"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","airport","airline"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","airport","sky"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","airport","air"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","airport","balloon"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","airport","ground"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","airport","line"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","airport","stripe"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","airport","center"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","airport","image"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","airport","horizontal"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","airport","engine"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","airport","disease"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","airport","fireman"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","airport","thing"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","airport","place"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","airport","plane"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","airport","peace"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","airport","card"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","airport","cockpit"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","airport","theyare"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","airport","ace"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","airport","people"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","airport","disembark"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","airport","airplane"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","airport","crew"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","airport","star"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","airport","wrong"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","airport","left"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","airport","doorway"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","airport","stair"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","airport","brigade"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","airport","flame"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","airport","parable"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","airport","baggage"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","airport","cart"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","airport","carriage"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","airport","cargo"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","airport","door"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","airport","way"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","airport","man"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","airport","wing"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","airport","arm"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","airport","stuff"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","airport","break"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","airport","traffic"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","airport","warder"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","airport","thatis"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","airport","train"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","airport","water"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","airport","bear"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","airport","training"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","airport","hose"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","airport","top"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","airport","building"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","airport","whatis"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","airport","direction"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","airport","nose"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","airport","cone"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","airport","hinge"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","airport","one"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","airport","loa"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","airport","passport"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","airport","collection"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","airport","wehave"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","airport","household"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","airport","suitcase"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","airport","purpose"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","airport","case"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","airport","cigarette"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","airport","smoke"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","airport","define"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","airport","weare"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","arrival_5","town"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","arrival_5","wind"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","arrival_5","road"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","arrival_5","harbor"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","arrival_5","top"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","arrival_5","building"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","arrival_5","meadow"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","arrival_5","castle"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","arrival_5","shape"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","arrival_5","flock"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","arrival_5","bird"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","arrival_5","creature"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","arrival_5","lot"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","arrival_5","story"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","arrival_5","incline"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","arrival_5","harbour"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","arrival_5","people"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","arrival_5","window"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","arrival_5","fishing"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","arrival_5","boat"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","arrival_5","water"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","arrival_5","side"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","arrival_5","distance"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","arrival_5","sky"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","arrival_5","sea"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","arrival_5","man"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","arrival_5","hat"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","arrival_5","pet"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","arrival_5","cruder"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","arrival_5","tail"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","arrival_5","plate"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","arrival_5","sort"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","arrival_5","food"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","arrival_5","basket"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","arrival_5","fruit"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","arrival_5","itis"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","arrival_5","boy"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","arrival_5","child"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","arrival_5","female"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","arrival_5","heis"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","arrival_5","cheek"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","arrival_5","produce"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","arrival_5","under"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","arrival_5","arm"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","arrival_5","jacket"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","arrival_5","tie"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","arrival_5","couple"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","arrival_5","hand"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","arrival_5","house"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","arrival_5","way"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","arrival_5","sheis"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","arrival_5","glass"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","arrival_5","girl"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","arrival_5","wine"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","arrival_5","leaking"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","arrival_5","evening"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","arrival_5","meal"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","arrival_5","squid"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","arrival_5","preparation"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","arrival_5","pots"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","arrival_5","pointy"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","arrival_5","lid"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","arrival_5","hole"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","arrival_5","steam"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","arrival_5","shaking"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","arrival_5","gravy"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","arrival_5","supper"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","arrival_5","tthereis"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","arrival_5","squirrel"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","arrival_5","cloud"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","arrival_5","dining"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","arrival_5","table"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","arrival_5","clothing"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","arrival_5","room"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","arrival_5","kitchen"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","arrival_5","laden"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","arrival_5","dish"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","arrival_5","deputize"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","arrival_5","fish"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","arrival_5","bottle"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","arrival_5","image"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","arrival_5","convo"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","arrival_5","accordion"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","arrival_5","trumpet"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","arrival_5","horn"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","arrival_5","woman"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","arrival_5","banjo"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","arrival_5","type"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","arrival_5","origami"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","arrival_5","one"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","arrival_5","fathers"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","arrival_5","pot"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","arrival_5","cabinet"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","arrival_5","wife"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","arrival_5","slide"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","arrival_5","dressing"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","arrival_5","workshop"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","arrival_5","peculiar"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","arrival_5","white"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","arrival_5","shirt"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","arrival_5","q"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","arrival_5","vegetable"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","arrival_5","half"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","arrival_5","knife"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","arrival_5","edge"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","arrival_5","suit"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","arrival_5","throng"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","arrival_5","direction"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","arrival_5","dark"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","arrival_5","destination"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","arrival_5","inter"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","arrival_5","dog"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","arrival_5","bit"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","arrival_5","cat"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","arrival_5","money"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","arrival_5","fireman"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","arrival_5","hose"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","arrival_5","pipe"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","arrival_5","power"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","arrival_5","station"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","arrival_5","smoke"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","arrival_5","background"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","arrival_5","sombrero"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","arrival_5","door"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","arrival_5","mural"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","arrival_5","wall"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","arrival_5","ladder"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","arrival_5","bicycle"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","arrival_5","stuff"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","arrival_5","street"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","arrival_5","member"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","arrival_5","bakers"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","arrival_5","doorway"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","arrival_5","chef"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","arrival_5","apron"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","arrival_5","baker"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","arrival_5","mixing"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","arrival_5","spoon"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","arrival_5","question"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","arrival_5","engineer"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","arrival_5","spectacle"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","arrival_5","month"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","arrival_5","end"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","arrival_5","ground"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","arrival_5","boiler"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","arrival_5","factory"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","arrival_5","flower"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","arrival_5","plant"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","arrival_5","hei"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","arrival_5","steamboat"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","arrival_5","thing"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","arrival_5","battle"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","arrival_5","themes"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","campsite","camp"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","campsite","ground"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","campsite","river"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","campsite","home"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","campsite","side"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","campsite","people"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","campsite","tent"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","campsite","series"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","campsite","bridge"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","campsite","itis"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","campsite","canoe"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","campsite","number"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","campsite","canal"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","campsite","roof"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","campsite","onethousandtwohundredthirtyfour"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","campsite","signal"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","campsite","costume"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","campsite","guy"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","campsite","vision"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","campsite","top"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","campsite","page"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","campsite","caravan"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","campsite","image"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","campsite","10th"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","campsite","arab"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","campsite","tends"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","campsite","alibaba"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","campsite","flower"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","campsite","occupant"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","campsite","indian"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","campsite","contender"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","campsite","party"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","campsite","way"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","campsite","donkey"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","campsite","field"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","campsite","company"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","campsite","hedra"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","campsite","one"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","campsite","bull"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","campsite","scene"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","campsite","nostril"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","campsite","thing"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","campsite","thereis"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","campsite","mermaid"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","campsite","bird"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","campsite","duck"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","campsite","backpack"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","campsite","stick"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","campsite","stuff"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","campsite","process"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","campsite","prostate"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","campsite","prostrate"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","campsite","crawl"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","campsite","towards"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","campsite","bank"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","campsite","supplicant"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","campsite","pilgrim"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","campsite","place"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","campsite","sort"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","campsite","couple"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","campsite","canva"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","campsite","boy"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","campsite","scout"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","campsite","bit"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","campsite","shabby"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","campsite","oops"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","campsite","conversing"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","campsite","walk"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","campsite","staff"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","campsite","foot"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","campsite","spear"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","campsite","lot"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","campsite","fire"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","campsite","vehicle"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","campsite","walnut"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","campsite","track"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","campsite","owner"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","campsite","far"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","campsite","impossible"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","campsite","distance"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","campsite","hill"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","campsite","tree"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","campsite","beer"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","campsite","ball"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","campsite","third"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","campsite","near"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","campsite","corner"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","campsite","grad"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","campsite","rabbit"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","campsite","kid"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","campsite","heis"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","campsite","example"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","campsite","shark"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","dinosaurs_spacemen_and_ghouls","scene"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","dinosaurs_spacemen_and_ghouls","itis"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","dinosaurs_spacemen_and_ghouls","volcano"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","dinosaurs_spacemen_and_ghouls","model"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","dinosaurs_spacemen_and_ghouls","conference"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","dinosaurs_spacemen_and_ghouls","center"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","dinosaurs_spacemen_and_ghouls","stall"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","dinosaurs_spacemen_and_ghouls","room"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","dinosaurs_spacemen_and_ghouls","wall"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","dinosaurs_spacemen_and_ghouls","building"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","dinosaurs_spacemen_and_ghouls","hundred"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","dinosaurs_spacemen_and_ghouls","people"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","dinosaurs_spacemen_and_ghouls","halve"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","dinosaurs_spacemen_and_ghouls","dinosaur"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","dinosaurs_spacemen_and_ghouls","spaceman"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","dinosaurs_spacemen_and_ghouls","ghoul"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","dinosaurs_spacemen_and_ghouls","bit"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","dinosaurs_spacemen_and_ghouls","wehave"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","dinosaurs_spacemen_and_ghouls","caveman"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","dinosaurs_spacemen_and_ghouls","lava"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","dinosaurs_spacemen_and_ghouls","cave"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","dinosaurs_spacemen_and_ghouls","club"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","dinosaurs_spacemen_and_ghouls","animal"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","dinosaurs_spacemen_and_ghouls","skin"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","dinosaurs_spacemen_and_ghouls","flintstone"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","dinosaurs_spacemen_and_ghouls","score"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","dinosaurs_spacemen_and_ghouls","milling"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","dinosaurs_spacemen_and_ghouls","one"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","dinosaurs_spacemen_and_ghouls","gorilla"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","dinosaurs_spacemen_and_ghouls","yodinosau"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","dinosaurs_spacemen_and_ghouls","ching"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","dinosaurs_spacemen_and_ghouls","elbow"
"Participant1_Session3_Corrected .vtt","Participant1","Session3","dinosaurs_spacemen_and_ghouls","line"
