"stimuli","lemma","n","percent","isPicturable","notNoun","checkThisWord","duplicateOf","synonymOf"
"arrival_6","envelope",29,90.625,"","","","",""
"arrival_6","hat",29,90.625,"","","","",""
"arrival_6","man",29,90.625,"","","","",""
"arrival_6","bird",28,87.5,"","","","",""
"arrival_6","flower",27,84.375,"","","","",""
"arrival_6","letter",27,84.375,"","","","",""
"arrival_6","window",27,84.375,"","","","",""
"arrival_6","cup",26,81.25,"","","","",""
"arrival_6","ladder",26,81.25,"","","","",""
"arrival_6","money",26,81.25,"","","","",""
"arrival_6","picture",26,81.25,"","","","",""
"arrival_6","woman",26,81.25,"","","","",""
"arrival_6","stamp",25,78.125,"","","","",""
"arrival_6","bed",24,75,"","","","",""
"arrival_6","boot",24,75,"","","","",""
"arrival_6","building",24,75,"","","","",""
"arrival_6","family",24,75,"","","","",""
"arrival_6","ground",24,75,"","","","",""
"arrival_6","hand",24,75,"","","","",""
"arrival_6","kind",24,75,"","","","",""
"arrival_6","leaf",24,75,"","","","",""
"arrival_6","thing",24,75,"","","","",""
"arrival_6","girl",23,71.875,"","","","",""
"arrival_6","paper",23,71.875,"","","","",""
"arrival_6","pot",23,71.875,"","","","",""
"arrival_6","table",23,71.875,"","","","",""
"arrival_6","bowl",22,68.75,"","","","",""
"arrival_6","child",22,68.75,"","","","",""
"arrival_6","lot",22,68.75,"","","","",""
"arrival_6","shape",22,68.75,"","","","",""
"arrival_6","coin",21,65.625,"","","","",""
"arrival_6","drawing",21,65.625,"","","","",""
"arrival_6","side",20,62.5,"","","","",""
"arrival_6","snow",20,62.5,"","","","",""
"arrival_6","top",20,62.5,"","","","",""
"arrival_6","animal",19,59.375,"","","","",""
"arrival_6","coffee",19,59.375,"","","","",""
"arrival_6","mailbox",19,59.375,"","","","",""
"arrival_6","origami",19,59.375,"","","","",""
"arrival_6","leave",18,56.25,"","","","",""
"arrival_6","piece",18,56.25,"","","","",""
"arrival_6","sky",18,56.25,"","","","",""
"arrival_6","tree",18,56.25,"","","","",""
"arrival_6","wall",18,56.25,"","","","",""
"arrival_6","balloon",17,53.125,"","","","",""
"arrival_6","creature",17,53.125,"","","","",""
"arrival_6","desk",17,53.125,"","","","",""
"arrival_6","newspaper",17,53.125,"","","","",""
"arrival_6","stair",17,53.125,"","","","",""
"arrival_6","tail",17,53.125,"","","","",""
"arrival_6","basket",16,50,"","","","",""
"arrival_6","floor",16,50,"","","","",""
"arrival_6","pen",16,50,"","","","",""
"arrival_6","um",16,50,"","","","",""
"arrival_6","direction",15,46.875,"","","","",""
"arrival_6","food",15,46.875,"","","","",""
"arrival_6","hole",15,46.875,"","","","",""
"arrival_6","lamp",15,46.875,"","","","",""
