"stimuli","lemma","n","percent","isPicturable","notNoun","checkThisWord","duplicateOf","synonymOf"
"arrival_4","book",28,87.5,"","","","",""
"arrival_4","hat",28,87.5,"","","","",""
"arrival_4","map",28,87.5,"","","","",""
"arrival_4","people",28,87.5,"","","","",""
"arrival_4","ticket",28,87.5,"","","","",""
"arrival_4","train",28,87.5,"","","","",""
"arrival_4","boy",27,84.375,"","","","",""
"arrival_4","boat",26,81.25,"","","","",""
"arrival_4","city",26,81.25,"","","","",""
"arrival_4","drawer",26,81.25,"","","","",""
"arrival_4","man",26,81.25,"","","","",""
"arrival_4","picture",26,81.25,"","","","",""
"arrival_4","shovel",26,81.25,"","","","",""
"arrival_4","tail",26,81.25,"","","","",""
"arrival_4","basket",24,75,"","","","",""
"arrival_4","sky",24,75,"","","","",""
"arrival_4","thing",24,75,"","","","",""
"arrival_4","woman",24,75,"","","","",""
"arrival_4","cat",23,71.875,"","","","",""
"arrival_4","hand",23,71.875,"","","","",""
"arrival_4","lot",23,71.875,"","","","",""
"arrival_4","money",23,71.875,"","","","",""
"arrival_4","pocket",23,71.875,"","","","",""
"arrival_4","building",22,68.75,"","","","",""
"arrival_4","door",22,68.75,"","","","",""
"arrival_4","fish",22,68.75,"","","","",""
"arrival_4","girl",21,65.625,"","","","",""
"arrival_4","kind",21,65.625,"","","","",""
"arrival_4","street",21,65.625,"","","","",""
"arrival_4","bread",20,62.5,"","","","",""
"arrival_4","food",20,62.5,"","","","",""
"arrival_4","animal",19,59.375,"","","","",""
"arrival_4","creature",19,59.375,"","","","",""
"arrival_4","machine",19,59.375,"","","","",""
"arrival_4","top",19,59.375,"","","","",""
"arrival_4","way",19,59.375,"","","","",""
"arrival_4","um",18,56.25,"","","","",""
"arrival_4","air",17,53.125,"","","","",""
"arrival_4","bird",17,53.125,"","","","",""
"arrival_4","paper",17,53.125,"","","","",""
"arrival_4","phone",17,53.125,"","","","",""
"arrival_4","piece",17,53.125,"","","","",""
"arrival_4","ship",17,53.125,"","","","",""
"arrival_4","shoe",17,53.125,"","","","",""
"arrival_4","vest",17,53.125,"","","","",""
"arrival_4","wall",17,53.125,"","","","",""
"arrival_4","chimney",16,50,"","","","",""
"arrival_4","coal",16,50,"","","","",""
"arrival_4","father",16,50,"","","","",""
"arrival_4","language",16,50,"","","","",""
"arrival_4","page",16,50,"","","","",""
"arrival_4","side",16,50,"","","","",""
"arrival_4","snake",16,50,"","","","",""
"arrival_4","statue",16,50,"","","","",""
"arrival_4","type",16,50,"","","","",""
"arrival_4","arm",15,46.875,"","","","",""
"arrival_4","bench",15,46.875,"","","","",""
"arrival_4","direction",15,46.875,"","","","",""
"arrival_4","face",15,46.875,"","","","",""
"arrival_4","fire",15,46.875,"","","","",""
"arrival_4","fruit",15,46.875,"","","","",""
"arrival_4","furnace",15,46.875,"","","","",""
"arrival_4","house",15,46.875,"","","","",""
"arrival_4","one",15,46.875,"","","","",""
"arrival_4","person",15,46.875,"","","","",""
"arrival_4","pet",15,46.875,"","","","",""
"arrival_4","shower",15,46.875,"","","","",""
"arrival_4","time",15,46.875,"","","","",""
"arrival_4","ladder",14,43.75,"","","","",""
"arrival_4","scene",14,43.75,"","","","",""
"arrival_4","smoke",14,43.75,"","","","",""
"arrival_4","telephone",14,43.75,"","","","",""
"arrival_4","billboard",13,40.625,"","","","",""
"arrival_4","bowl",13,40.625,"","","","",""
"arrival_4","box",13,40.625,"","","","",""
"arrival_4","bridge",13,40.625,"","","","",""
"arrival_4","ground",13,40.625,"","","","",""
"arrival_4","horn",13,40.625,"","","","",""
"arrival_4","lever",13,40.625,"","","","",""
"arrival_4","megaphone",13,40.625,"","","","",""
"arrival_4","number",13,40.625,"","","","",""
"arrival_4","place",13,40.625,"","","","",""
"arrival_4","point",13,40.625,"","","","",""
"arrival_4","sort",13,40.625,"","","","",""
"arrival_4","umm",13,40.625,"","","","",""
"arrival_4","background",12,37.5,"","","","",""
"arrival_4","bag",12,37.5,"","","","",""
"arrival_4","bite",12,37.5,"","","","",""
"arrival_4","ear",12,37.5,"","","","",""
"arrival_4","friend",12,37.5,"","","","",""
"arrival_4","head",12,37.5,"","","","",""
"arrival_4","item",12,37.5,"","","","",""
"arrival_4","story",12,37.5,"","","","",""
"arrival_4","tentacle",12,37.5,"","","","",""
"arrival_4","bunch",11,34.375,"","","","",""
"arrival_4","cone",11,34.375,"","","","",""
"arrival_4","conversation",11,34.375,"","","","",""
"arrival_4","glass",11,34.375,"","","","",""
"arrival_4","hold",11,34.375,"","","","",""
"arrival_4","structure",11,34.375,"","","","",""
"arrival_4","teepee",11,34.375,"","","","",""
"arrival_4","town",11,34.375,"","","","",""
"arrival_4","work",11,34.375,"","","","",""
"arrival_4","car",10,31.25,"","","","",""
"arrival_4","conductor",10,31.25,"","","","",""
"arrival_4","eye",10,31.25,"","","","",""
"arrival_4","foot",10,31.25,"","","","",""
"arrival_4","front",10,31.25,"","","","",""
"arrival_4","loaf",10,31.25,"","","","",""
"arrival_4","look",10,31.25,"","","","",""
"arrival_4","mouth",10,31.25,"","","","",""
"arrival_4","question",10,31.25,"","","","",""
"arrival_4","vegetable",10,31.25,"","","","",""
"arrival_4","center",9,28.125,"","","","",""
"arrival_4","chest",9,28.125,"","","","",""
"arrival_4","child",9,28.125,"","","","",""
"arrival_4","day",9,28.125,"","","","",""
"arrival_4","dragon",9,28.125,"","","","",""
"arrival_4","finger",9,28.125,"","","","",""
"arrival_4","gentleman",9,28.125,"","","","",""
"arrival_4","jacket",9,28.125,"","","","",""
"arrival_4","key",9,28.125,"","","","",""
"arrival_4","land",9,28.125,"","","","",""
"arrival_4","lap",9,28.125,"","","","",""
"arrival_4","milk",9,28.125,"","","","",""
"arrival_4","pointy",9,28.125,"","","","",""
"arrival_4","pot",9,28.125,"","","","",""
"arrival_4","shirt",9,28.125,"","","","",""
"arrival_4","shrimp",9,28.125,"","","","",""
"arrival_4","smokestack",9,28.125,"","","","",""
"arrival_4","strawberry",9,28.125,"","","","",""
"arrival_4","suspender",9,28.125,"","","","",""
"arrival_4","uh",9,28.125,"","","","",""
"arrival_4","vase",9,28.125,"","","","",""
"arrival_4","area",8,25,"","","","",""
"arrival_4","bit",8,25,"","","","",""
"arrival_4","clothes",8,25,"","","","",""
"arrival_4","coat",8,25,"","","","",""
