"stimuli","lemma","n","percent","isPicturable","notNoun","checkThisWord","duplicateOf","synonymOf"
"arrival_5","boy",30,93.75,"","","","",""
"arrival_5","man",29,90.625,"","","","",""
"arrival_5","people",29,90.625,"","","","",""
"arrival_5","hat",27,84.375,"","","","",""
"arrival_5","woman",27,84.375,"","","","",""
"arrival_5","cat",26,81.25,"","","","",""
"arrival_5","instrument",26,81.25,"","","","",""
"arrival_5","boat",25,78.125,"","","","",""
"arrival_5","building",25,78.125,"","","","",""
"arrival_5","food",25,78.125,"","","","",""
"arrival_5","paper",24,75,"","","","",""
"arrival_5","table",24,75,"","","","",""
"arrival_5","bird",23,71.875,"","","","",""
"arrival_5","fish",23,71.875,"","","","",""
"arrival_5","kind",23,71.875,"","","","",""
"arrival_5","thing",23,71.875,"","","","",""
"arrival_5","animal",22,68.75,"","","","",""
"arrival_5","basket",22,68.75,"","","","",""
"arrival_5","hand",22,68.75,"","","","",""
"arrival_5","bowl",21,65.625,"","","","",""
"arrival_5","picture",21,65.625,"","","","",""
"arrival_5","city",19,59.375,"","","","",""
"arrival_5","lot",19,59.375,"","","","",""
"arrival_5","origami",19,59.375,"","","","",""
"arrival_5","pet",19,59.375,"","","","",""
"arrival_5","accordion",18,56.25,"","","","",""
"arrival_5","banjo",18,56.25,"","","","",""
"arrival_5","ladder",18,56.25,"","","","",""
"arrival_5","water",18,56.25,"","","","",""
"arrival_5","creature",17,53.125,"","","","",""
"arrival_5","shirt",17,53.125,"","","","",""
"arrival_5","street",17,53.125,"","","","",""
"arrival_5","drink",16,50,"","","","",""
"arrival_5","fruit",16,50,"","","","",""
"arrival_5","house",16,50,"","","","",""
"arrival_5","owl",16,50,"","","","",""
"arrival_5","piece",16,50,"","","","",""
"arrival_5","rope",16,50,"","","","",""
"arrival_5","wall",16,50,"","","","",""
"arrival_5","flute",15,46.875,"","","","",""
"arrival_5","jacket",15,46.875,"","","","",""
"arrival_5","one",15,46.875,"","","","",""
"arrival_5","pot",15,46.875,"","","","",""
"arrival_5","wife",15,46.875,"","","","",""
"arrival_5","window",15,46.875,"","","","",""
"arrival_5","bed",14,43.75,"","","","",""
"arrival_5","door",14,43.75,"","","","",""
"arrival_5","glass",14,43.75,"","","","",""
"arrival_5","plate",14,43.75,"","","","",""
"arrival_5","side",14,43.75,"","","","",""
"arrival_5","story",14,43.75,"","","","",""
"arrival_5","tail",14,43.75,"","","","",""
"arrival_5","type",14,43.75,"","","","",""
"arrival_5","cart",13,40.625,"","","","",""
"arrival_5","chef",13,40.625,"","","","",""
"arrival_5","dinner",13,40.625,"","","","",""
"arrival_5","top",13,40.625,"","","","",""
"arrival_5","town",13,40.625,"","","","",""
"arrival_5","person",12,37.5,"","","","",""
"arrival_5","shop",12,37.5,"","","","",""
"arrival_5","stair",12,37.5,"","","","",""
"arrival_5","time",12,37.5,"","","","",""
"arrival_5","wine",12,37.5,"","","","",""
"arrival_5","counter",11,34.375,"","","","",""
"arrival_5","eye",11,34.375,"","","","",""
"arrival_5","item",11,34.375,"","","","",""
"arrival_5","meal",11,34.375,"","","","",""
"arrival_5","scene",11,34.375,"","","","",""
"arrival_5","sky",11,34.375,"","","","",""
"arrival_5","statue",11,34.375,"","","","",""
"arrival_5","vegetable",11,34.375,"","","","",""
"arrival_5","way",11,34.375,"","","","",""
"arrival_5","air",10,31.25,"","","","",""
"arrival_5","cupboard",10,31.25,"","","","",""
"arrival_5","shape",10,31.25,"","","","",""
"arrival_5","sort",10,31.25,"","","","",""
"arrival_5","suit",10,31.25,"","","","",""
"arrival_5","uh",10,31.25,"","","","",""
"arrival_5","um",10,31.25,"","","","",""
"arrival_5","bunch",9,28.125,"","","","",""
"arrival_5","coat",9,28.125,"","","","",""
"arrival_5","dock",9,28.125,"","","","",""
"arrival_5","end",9,28.125,"","","","",""
"arrival_5","father",9,28.125,"","","","",""
"arrival_5","hold",9,28.125,"","","","",""
"arrival_5","light",9,28.125,"","","","",""
"arrival_5","money",9,28.125,"","","","",""
"arrival_5","mouth",9,28.125,"","","","",""
"arrival_5","place",9,28.125,"","","","",""
"arrival_5","vest",9,28.125,"","","","",""
"arrival_5","work",9,28.125,"","","","",""
"arrival_5","apron",8,25,"","","","",""
"arrival_5","background",8,25,"","","","",""
"arrival_5","bit",8,25,"","","","",""
"arrival_5","conversation",8,25,"","","","",""
"arrival_5","cup",8,25,"","","","",""
"arrival_5","face",8,25,"","","","",""
"arrival_5","horn",8,25,"","","","",""
"arrival_5","page",8,25,"","","","",""
"arrival_5","propeller",8,25,"","","","",""
"arrival_5","torch",8,25,"","","","",""
"arrival_5","umm",8,25,"","","","",""
"arrival_5","vase",8,25,"","","","",""
"arrival_5","wrench",8,25,"","","","",""
"arrival_5","baker",7,21.875,"","","","",""
"arrival_5","bottle",7,21.875,"","","","",""
"arrival_5","child",7,21.875,"","","","",""
"arrival_5","direction",7,21.875,"","","","",""
"arrival_5","dog",7,21.875,"","","","",""
"arrival_5","family",7,21.875,"","","","",""
"arrival_5","frame",7,21.875,"","","","",""
"arrival_5","glassis",7,21.875,"","","","",""
"arrival_5","guy",7,21.875,"","","","",""
"arrival_5","head",7,21.875,"","","","",""
"arrival_5","knife",7,21.875,"","","","",""
"arrival_5","mother",7,21.875,"","","","",""
"arrival_5","music",7,21.875,"","","","",""
"arrival_5","part",7,21.875,"","","","",""
"arrival_5","series",7,21.875,"","","","",""
"arrival_5","spoon",7,21.875,"","","","",""
"arrival_5","arm",6,18.75,"","","","",""
"arrival_5","boiler",6,18.75,"","","","",""
"arrival_5","cabinet",6,18.75,"","","","",""
"arrival_5","couple",6,18.75,"","","","",""
"arrival_5","dad",6,18.75,"","","","",""
"arrival_5","floor",6,18.75,"","","","",""
"arrival_5","fox",6,18.75,"","","","",""
"arrival_5","friend",6,18.75,"","","","",""
"arrival_5","machine",6,18.75,"","","","",""
"arrival_5","mouse",6,18.75,"","","","",""
"arrival_5","row",6,18.75,"","","","",""
"arrival_5","sombrero",6,18.75,"","","","",""
"arrival_5","store",6,18.75,"","","","",""
"arrival_5","structure",6,18.75,"","","","",""
"arrival_5","suspender",6,18.75,"","","","",""
"arrival_5","tong",6,18.75,"","","","",""
"arrival_5","wheel",6,18.75,"","","","",""
"arrival_5","bag",5,15.625,"","","","",""
"arrival_5","bottom",5,15.625,"","","","",""
"arrival_5","breakfast",5,15.625,"","","","",""
"arrival_5","brush",5,15.625,"","","","",""
"arrival_5","clothes",5,15.625,"","","","",""
"arrival_5","crowd",5,15.625,"","","","",""
"arrival_5","doorway",5,15.625,"","","","",""
"arrival_5","fire",5,15.625,"","","","",""
"arrival_5","front",5,15.625,"","","","",""
"arrival_5","guest",5,15.625,"","","","",""
"arrival_5","half",5,15.625,"","","","",""
"arrival_5","home",5,15.625,"","","","",""
"arrival_5","hug",5,15.625,"","","","",""
"arrival_5","job",5,15.625,"","","","",""
"arrival_5","liquid",5,15.625,"","","","",""
"arrival_5","mom",5,15.625,"","","","",""
"arrival_5","morning",5,15.625,"","","","",""
"arrival_5","mural",5,15.625,"","","","",""
"arrival_5","night",5,15.625,"","","","",""
"arrival_5","pipe",5,15.625,"","","","",""
"arrival_5","plant",5,15.625,"","","","",""
"arrival_5","pointy",5,15.625,"","","","",""
"arrival_5","pottery",5,15.625,"","","","",""
"arrival_5","preparation",5,15.625,"","","","",""
"arrival_5","question",5,15.625,"","","","",""
"arrival_5","ramp",5,15.625,"","","","",""
"arrival_5","right",5,15.625,"","","","",""
"arrival_5","shelf",5,15.625,"","","","",""
"arrival_5","ship",5,15.625,"","","","",""
"arrival_5","stick",5,15.625,"","","","",""
"arrival_5","string",5,15.625,"","","","",""
"arrival_5","stuff",5,15.625,"","","","",""
"arrival_5","toast",5,15.625,"","","","",""
"arrival_5","up",5,15.625,"","","","",""
"arrival_5","back",4,12.5,"","","","",""
"arrival_5","butter",4,12.5,"","","","",""
"arrival_5","center",4,12.5,"","","","",""
"arrival_5","chicken",4,12.5,"","","","",""
"arrival_5","clay",4,12.5,"","","","",""
"arrival_5","close",4,12.5,"","","","",""
"arrival_5","cook",4,12.5,"","","","",""
"arrival_5","corner",4,12.5,"","","","",""
"arrival_5","day",4,12.5,"","","","",""
"arrival_5","design",4,12.5,"","","","",""
"arrival_5","dish",4,12.5,"","","","",""
"arrival_5","dress",4,12.5,"","","","",""
"arrival_5","edge",4,12.5,"","","","",""
"arrival_5","flame",4,12.5,"","","","",""
"arrival_5","flock",4,12.5,"","","","",""
"arrival_5","fork",4,12.5,"","","","",""
"arrival_5","gentleman",4,12.5,"","","","",""
"arrival_5","gourd",4,12.5,"","","","",""
"arrival_5","gravy",4,12.5,"","","","",""
"arrival_5","ground",4,12.5,"","","","",""
"arrival_5","help",4,12.5,"","","","",""
"arrival_5","hole",4,12.5,"","","","",""
"arrival_5","husband",4,12.5,"","","","",""
"arrival_5","image",4,12.5,"","","","",""
"arrival_5","jar",4,12.5,"","","","",""
"arrival_5","lady",4,12.5,"","","","",""
"arrival_5","land",4,12.5,"","","","",""
"arrival_5","left",4,12.5,"","","","",""
"arrival_5","little",4,12.5,"","","","",""
"arrival_5","look",4,12.5,"","","","",""
"arrival_5","machinery",4,12.5,"","","","",""
"arrival_5","object",4,12.5,"","","","",""
"arrival_5","ohh",4,12.5,"","","","",""
"arrival_5","paint",4,12.5,"","","","",""
"arrival_5","painting",4,12.5,"","","","",""
"arrival_5","point",4,12.5,"","","","",""
"arrival_5","pots",4,12.5,"","","","",""
"arrival_5","rock",4,12.5,"","","","",""
"arrival_5","seafood",4,12.5,"","","","",""
"arrival_5","sleep",4,12.5,"","","","",""
"arrival_5","smoke",4,12.5,"","","","",""
"arrival_5","step",4,12.5,"","","","",""
"arrival_5","sun",4,12.5,"","","","",""
"arrival_5","tool",4,12.5,"","","","",""
"arrival_5","turkey",4,12.5,"","","","",""
"arrival_5","vessel",4,12.5,"","","","",""
"arrival_5","village",4,12.5,"","","","",""
"arrival_5","walk",4,12.5,"","","","",""
"arrival_5","white",4,12.5,"","","","",""
"arrival_5","adult",3,9.375,"","","","",""
"arrival_5","airship",3,9.375,"","","","",""
"arrival_5","art",3,9.375,"","","","",""
"arrival_5","bakers",3,9.375,"","","","",""
"arrival_5","banners",3,9.375,"","","","",""
"arrival_5","book",3,9.375,"","","","",""
"arrival_5","broom",3,9.375,"","","","",""
"arrival_5","build",3,9.375,"","","","",""
"arrival_5","business",3,9.375,"","","","",""
"arrival_5","castle",3,9.375,"","","","",""
"arrival_5","chair",3,9.375,"","","","",""
"arrival_5","cheek",3,9.375,"","","","",""
"arrival_5","cheer",3,9.375,"","","","",""
"arrival_5","circle",3,9.375,"","","","",""
"arrival_5","cleaver",3,9.375,"","","","",""
"arrival_5","companion",3,9.375,"","","","",""
"arrival_5","cone",3,9.375,"","","","",""
"arrival_5","container",3,9.375,"","","","",""
"arrival_5","contraption",3,9.375,"","","","",""
"arrival_5","cucumber",3,9.375,"","","","",""
"arrival_5","distance",3,9.375,"","","","",""
"arrival_5","dragon",3,9.375,"","","","",""
"arrival_5","duck",3,9.375,"","","","",""
"arrival_5","factory",3,9.375,"","","","",""
"arrival_5","finger",3,9.375,"","","","",""
"arrival_5","furnace",3,9.375,"","","","",""
"arrival_5","gesture",3,9.375,"","","","",""
"arrival_5","greet",3,9.375,"","","","",""
"arrival_5","guitar",3,9.375,"","","","",""
"arrival_5","hair",3,9.375,"","","","",""
"arrival_5","hill",3,9.375,"","","","",""
"arrival_5","hmm",3,9.375,"","","","",""
"arrival_5","kid",3,9.375,"","","","",""
"arrival_5","kiss",3,9.375,"","","","",""
"arrival_5","kitchen",3,9.375,"","","","",""
"arrival_5","lap",3,9.375,"","","","",""
"arrival_5","mandolin",3,9.375,"","","","",""
"arrival_5","market",3,9.375,"","","","",""
"arrival_5","mechanic",3,9.375,"","","","",""
"arrival_5","mirror",3,9.375,"","","","",""
"arrival_5","neck",3,9.375,"","","","",""
"arrival_5","number",3,9.375,"","","","",""
"arrival_5","paintbrush",3,9.375,"","","","",""
"arrival_5","pair",3,9.375,"","","","",""
"arrival_5","pattern",3,9.375,"","","","",""
"arrival_5","platter",3,9.375,"","","","",""
"arrival_5","pocket",3,9.375,"","","","",""
"arrival_5","rest",3,9.375,"","","","",""
"arrival_5","road",3,9.375,"","","","",""
"arrival_5","room",3,9.375,"","","","",""
"arrival_5","rowboat",3,9.375,"","","","",""
"arrival_5","scrap",3,9.375,"","","","",""
"arrival_5","sea",3,9.375,"","","","",""
"arrival_5","shopkeeper",3,9.375,"","","","",""
"arrival_5","size",3,9.375,"","","","",""
"arrival_5","smile",3,9.375,"","","","",""
"arrival_5","snake",3,9.375,"","","","",""
"arrival_5","spike",3,9.375,"","","","",""
"arrival_5","talk",3,9.375,"","","","",""
"arrival_5","transaction",3,9.375,"","","","",""
"arrival_5","trumpet",3,9.375,"","","","",""
"arrival_5","uniform",3,9.375,"","","","",""
"arrival_5","view",3,9.375,"","","","",""
"arrival_5","walking",3,9.375,"","","","",""
"arrival_5","world",3,9.375,"","","","",""
"arrival_5","activity",2,6.25,"","","","",""
"arrival_5","airplane",2,6.25,"","","","",""
"arrival_5","answer",2,6.25,"","","","",""
"arrival_5","apartment",2,6.25,"","","","",""
"arrival_5","artwork",2,6.25,"","","","",""
"arrival_5","bakery",2,6.25,"","","","",""
"arrival_5","baster",2,6.25,"","","","",""
"arrival_5","beak",2,6.25,"","","","",""
"arrival_5","blimp",2,6.25,"","","","",""
"arrival_5","blowtorch",2,6.25,"","","","",""
"arrival_5","body",2,6.25,"","","","",""
"arrival_5","box",2,6.25,"","","","",""
"arrival_5","bread",2,6.25,"","","","",""
"arrival_5","bulb",2,6.25,"","","","",""
"arrival_5","button",2,6.25,"","","","",""
"arrival_5","car",2,6.25,"","","","",""
"arrival_5","care",2,6.25,"","","","",""
"arrival_5","ceramics",2,6.25,"","","","",""
"arrival_5","champagne",2,6.25,"","","","",""
"arrival_5","character",2,6.25,"","","","",""
"arrival_5","chimney",2,6.25,"","","","",""
"arrival_5","clock",2,6.25,"","","","",""
"arrival_5","clothing",2,6.25,"","","","",""
"arrival_5","cloud",2,6.25,"","","","",""
"arrival_5","cooking",2,6.25,"","","","",""
"arrival_5","desk",2,6.25,"","","","",""
"arrival_5","destination",2,6.25,"","","","",""
