"participant","file","session","stimuli","occurrence","start","end","duration"
"Participant28","Participant28_Session2_Corrected.vtt","Session2","wild_west",1,2023-08-14 00:00:42.84,2023-08-14 00:03:34,2.85266666809718
"Participant28","Participant28_Session2_Corrected.vtt","Session2","being_a_pirate",1,2023-08-14 00:04:02.48,2023-08-14 00:06:24.9,2.37366666793823
"Participant28","Participant28_Session2_Corrected.vtt","Session2","arrival_1",1,2023-08-14 00:06:49.9,2023-08-14 00:12:38.94,5.81733333269755
"Participant28","Participant28_Session2_Corrected.vtt","Session2","by_the_lake",1,2023-08-14 00:12:50.94,2023-08-14 00:15:18.03,2.45149999856949
"Participant28","Participant28_Session2_Corrected.vtt","Session2","ancient_rome",1,2023-08-14 00:15:28.17,2023-08-14 00:17:34.45,2.10466666618983
"Participant28","Participant28_Session2_Corrected.vtt","Session2","campsite",1,2023-08-14 00:17:52.93,2023-08-14 00:19:32.125,1.65324999888738
"Participant28","Participant28_Session2_Corrected.vtt","Session2","wanderer",1,2023-08-14 00:19:47.6,2023-08-14 00:47:53.71,28.1018333355586
"Participant28","Participant28_Session2_Corrected.vtt","Session2","escape_from_the_zoo",1,2023-08-14 00:48:06.43,2023-08-14 00:49:55.99,1.82599999904633
"Participant28","Participant28_Session2_Corrected.vtt","Session2","arrival_3",1,2023-08-14 00:50:22.37,2023-08-14 00:56:01.86,5.65816666682561
"Participant28","Participant28_Session2_Corrected.vtt","Session2","picture_this",1,2023-08-14 00:56:16.13,2023-08-14 01:00:46.33,4.50333333015442
"Participant28","Participant28_Session2_Corrected.vtt","Session2","unfriendly_giants",1,2023-08-14 01:01:00.06,2023-08-14 01:03:45.84,2.76299999952316
"Participant28","Participant28_Session2_Corrected.vtt","Session2","arrival_6",1,2023-08-14 01:03:58.59,2023-08-14 01:14:00.52,10.0321666677793
"Participant28","Participant28_Session2_Corrected.vtt","Session2","make_a_splash",1,2023-08-14 01:14:30.69,2023-08-14 01:17:09.2,2.64183333317439
"Participant28","Participant28_Session2_Corrected.vtt","Session2","flowerman",1,2023-08-14 01:17:21.67,2023-08-14 01:33:19.3,15.9604999979337
"Participant28","Participant28_Session2_Corrected.vtt","Session2","airport",1,2023-08-14 01:33:28.14,2023-08-14 01:35:55.13,2.44983333349228
"Participant28","Participant28_Session3_Corrected.vtt","Session3","arrival_5",1,2023-08-14 00:00:27.56,2023-08-14 00:17:53.733,17.4362166682879
"Participant28","Participant28_Session3_Corrected.vtt","Session3","dinosaurs_spacemen_and_ghouls",1,2023-08-14 00:18:07.86,2023-08-14 00:21:15.841,3.13301666975021
"Participant28","Participant28_Session3_Corrected.vtt","Session3","waldo_1",1,2023-08-14 00:21:31.04,2023-08-14 00:24:46.79,3.2625
"Participant29","Participant29_Session1_Corrected.vtt","Session1","arrival_4",1,2023-08-14 00:00:47.42,2023-08-14 00:14:23.65,13.6038333336512
"Participant29","Participant29_Session1_Corrected.vtt","Session1","escape_from_the_zoo",1,2023-08-14 00:15:01.46,2023-08-14 00:17:41.82,2.67266666491826
"Participant29","Participant29_Session1_Corrected.vtt","Session1","unfriendly_giants",1,2023-08-14 00:17:57.62,2023-08-14 00:20:48.36,2.84566666682561
"Participant29","Participant29_Session1_Corrected.vtt","Session1","wild_west",1,2023-08-14 00:21:18.13,2023-08-14 00:24:38.76,3.34383333126704
"Participant29","Participant29_Session1_Corrected.vtt","Session1","being_a_pirate",1,2023-08-14 00:24:52.16,2023-08-14 00:27:29.16,2.61666666666667
"Participant29","Participant29_Session1_Corrected.vtt","Session1","by_the_lake",1,2023-08-14 00:27:43.32,2023-08-14 00:30:24.64,2.68866666952769
"Participant29","Participant29_Session1_Corrected.vtt","Session1","quest",1,2023-08-14 00:30:53.74,2023-08-14 00:45:55.921,15.0363499999046
"Participant29","Participant29_Session1_Corrected.vtt","Session1","make_a_splash",1,2023-08-14 00:46:03.56,2023-08-14 00:48:39.81,2.60416666666667
"Participant29","Participant29_Session1_Corrected.vtt","Session1","arrival_3",1,2023-08-14 00:48:53.39,2023-08-14 00:52:54.63,4.02066666682561
"Participant29","Participant29_Session1_Corrected.vtt","Session1","arrival_2",1,2023-08-14 00:53:03.79,2023-08-14 00:55:59.16,2.92283333539963
"Participant29","Participant29_Session1_Corrected.vtt","Session1","arrival_5",1,2023-08-14 00:56:14.46,2023-08-14 01:02:05.27,5.84683333237966
"Participant29","Participant29_Session1_Corrected.vtt","Session1","ancient_rome",1,2023-08-14 01:02:33.28,2023-08-14 01:05:56.59,3.38849999904633
"Participant29","Participant29_Session1_Corrected.vtt","Session1","return",1,2023-08-14 01:06:13.61,2023-08-14 01:21:47.91,15.5716666698456
"Participant29","Participant29_Session2_Corrected.vtt","Session2","flowerman",1,2023-08-14 00:00:23.07,2023-08-14 00:14:12.029,13.8159833351771
"Participant29","Participant29_Session2_Corrected.vtt","Session2","deep_sea_divers",1,2023-08-14 00:14:34.3,2023-08-14 00:17:42.52,3.13700000047684
"Participant29","Participant29_Session2_Corrected.vtt","Session2","airport",1,2023-08-14 00:18:17.35,2023-08-14 00:21:02.43,2.75133333603541
"Participant29","Participant29_Session2_Corrected.vtt","Session2","campsite",1,2023-08-14 00:21:15.53,2023-08-14 00:24:57.97,3.70733333428701
"Participant29","Participant29_Session2_Corrected.vtt","Session2","wanderer",1,2023-08-14 00:25:21.7,2023-08-14 00:46:08.45,20.7791666666667
"Participant29","Participant29_Session2_Corrected.vtt","Session2","dinosaurs_spacemen_and_ghouls",1,2023-08-14 00:46:24.2,2023-08-14 00:50:00.969,3.61281666755676
"Participant29","Participant29_Session2_Corrected.vtt","Session2","exhibit_12",1,2023-08-14 00:50:16.21,2023-08-14 00:52:53.32,2.6184999982516
"Participant29","Participant29_Session2_Corrected.vtt","Session2","waldo_1",1,2023-08-14 00:53:12.44,2023-08-14 00:58:02.69,4.8375
"Participant29","Participant29_Session2_Corrected.vtt","Session2","picture_this",1,2023-08-14 00:58:14.26,2023-08-14 01:02:46.71,4.54083333412806
"Participant29","Participant29_Session2_Corrected.vtt","Session2","arrival_1",1,2023-08-14 01:03:01.14,2023-08-14 01:06:51.45,3.83849999904633
"Participant29","Participant29_Session2_Corrected.vtt","Session2","birthday_party_fun",1,2023-08-14 01:07:02.27,2023-08-14 01:09:45.3,2.71716666618983
"Participant29","Participant29_Session2_Corrected.vtt","Session2","arrival_6",1,2023-08-14 01:09:58.61,2023-08-14 01:17:56.768,7.96929999987284
"Participant29","Participant29_Session2_Corrected.vtt","Session2","journey",1,2023-08-14 01:18:04.37,2023-08-14 01:27:21.749,9.28965000311534
"Participant30","Participant30_Session1_Corrected.vtt","Session1","ancient_rome",1,2023-08-14 00:02:06.28,2023-08-14 00:04:31.36,2.41799999872843
"Participant30","Participant30_Session1_Corrected.vtt","Session1","by_the_lake",1,2023-08-14 00:05:17.328,2023-08-14 00:07:20.9,2.05953333377838
"Participant30","Participant30_Session1_Corrected.vtt","Session1","arrival_6",1,2023-08-14 00:09:29.58,2023-08-14 00:27:24.3,17.9120000004768
"Participant30","Participant30_Session1_Corrected.vtt","Session1","picture_this",1,2023-08-14 00:32:49.22,2023-08-14 00:34:22.8,1.5596666653951
"Participant30","Participant30_Session1_Corrected.vtt","Session1","wanderer",1,2023-08-14 00:36:29.147,2023-08-14 01:01:25.5,24.9392166654269
"Participant30","Participant30_Session2_Corrected.vtt","Session2","wanderer",1,2023-08-14 00:00:18.16,2023-08-14 00:28:18.99,28.0138333320618
"Participant30","Participant30_Session2_Corrected.vtt","Session2","unfriendly_giants",1,2023-08-14 00:29:44.15,2023-08-14 00:33:15.74,3.52649999856949
"Participant30","Participant30_Session2_Corrected.vtt","Session2","waldo_1",1,2023-08-14 00:34:24.23,2023-08-14 00:37:08.83,2.74333333174388
"Participant30","Participant30_Session2_Corrected.vtt","Session2","make_a_splash",1,2023-08-14 00:37:55.51,2023-08-14 00:40:07.99,2.20800000031789
"Participant30","Participant30_Session2_Corrected.vtt","Session2","dinosaurs_spacemen_and_ghouls",1,2023-08-14 00:40:58.08,2023-08-14 00:44:07.4,3.15533333619436
"Participant30","Participant30_Session2_Corrected.vtt","Session2","quest",1,2023-08-14 00:45:26.3,2023-08-14 01:09:52.73,24.4405000011126
"Participant30","Participant30_Session2_Corrected.vtt","Session2","arrival_1",1,2023-08-14 01:15:02.51,2023-08-14 01:24:05.219,9.04515000184377
"Participant30","Participant30_Session2_Corrected.vtt","Session2","arrival_2",1,2023-08-14 01:24:57.11,2023-08-14 01:29:56.94,4.99716666936874
"Participant30","Participant30_Session2_Corrected.vtt","Session2","return",1,2023-08-14 01:30:43.34,2023-08-14 01:51:03.03,20.3281666676203
"Participant30","Participant30_Session2_Corrected.vtt","Session2","deep_sea_divers",1,2023-08-14 01:51:56.04,2023-08-14 01:54:33.09,2.61749999920527
"Participant30","Participant30_Session2_Corrected.vtt","Session2","escape_from_the_zoo",1,2023-08-14 01:55:10.42,2023-08-14 01:57:42.729,2.53848333358765
"Participant30","Participant30_Session2_Corrected.vtt","Session2","campsite",1,2023-08-14 01:58:19.55,2023-08-14 02:00:55.15,2.59333333571752
"Participant30","Participant30_Session3_Corrected.vtt","Session3","journey",1,2023-08-14 00:00:29.89,2023-08-14 00:27:07.94,26.6341666658719
"Participant30","Participant30_Session3_Corrected.vtt","Session3","arrival_4",1,2023-08-14 00:27:51.75,2023-08-14 00:58:52.31,31.0093333323797
"Participant30","Participant30_Session3_Corrected.vtt","Session3","picture_this",1,2023-08-14 01:03:41.717,2023-08-14 01:07:06.81,3.41821666558584
"Participant30","Participant30_Session3_Corrected.vtt","Session3","arrival_3",1,2023-08-14 01:07:34.92,2023-08-14 01:14:50.7,7.26299999952316
"Participant30","Participant30_Session3_Corrected.vtt","Session3","birthday_party_fun",1,2023-08-14 01:15:31.99,2023-08-14 01:17:57.68,2.42816666762034
"Participant30","Participant30_Session3_Corrected.vtt","Session3","airport",1,2023-08-14 01:18:29.75,2023-08-14 01:20:49.23,2.32466666698456
"Participant30","Participant30_Session3_Corrected.vtt","Session3","flowerman",1,2023-08-14 01:21:39.42,2023-08-14 01:41:16.29,19.6144999980927
"Participant30","Participant30_Session3_Corrected.vtt","Session3","being_a_pirate",1,2023-08-14 01:42:33.95,2023-08-14 01:45:03.42,2.4911666671435
"Participant30","Participant30_Session3_Corrected.vtt","Session3","arrival_5",1,2023-08-14 01:45:47.27,2023-08-14 01:57:12.73,11.4243333339691
"Participant30","Participant30_Session3_Corrected.vtt","Session3","wild_west",1,2023-08-14 01:57:54.99,2023-08-14 02:01:11.33,3.27233333190282
"Participant31","Participant31_Session1_Corrected.vtt","Session1","journey",1,2023-08-14 00:02:13.54,2023-08-14 00:14:27.51,12.2328333338102
"Participant31","Participant31_Session1_Corrected.vtt","Session1","flowerman",1,2023-08-14 00:15:21.98,2023-08-14 00:21:57.72,6.59566666682561
"Participant31","Participant31_Session1_Corrected.vtt","Session1","deep_sea_divers",1,2023-08-14 00:24:04.3,2023-08-14 00:26:50.7,2.77333333492279
"Participant31","Participant31_Session1_Corrected.vtt","Session1","ancient_rome",1,2023-08-14 00:28:25.33,2023-08-14 00:29:55.41,1.50133333603541
"Participant31","Participant31_Session1_Corrected.vtt","Session1","dinosaurs_spacemen_and_ghouls",1,2023-08-14 00:31:00.92,2023-08-14 00:32:55.08,1.90266666412354
"Participant31","Participant31_Session1_Corrected.vtt","Session1","arrival_1",1,2023-08-14 00:33:47.95,2023-08-14 00:38:04.09,4.26899999777476
"Participant31","Participant31_Session1_Corrected.vtt","Session1","return",1,2023-08-14 00:39:11.96,2023-08-14 00:51:52.83,12.6811666647593
"Participant31","Participant31_Session1_Corrected.vtt","Session1","birthday_party_fun",1,2023-08-14 00:52:53.21,2023-08-14 00:54:29.82,1.61016666491826
"Participant31","Participant31_Session1_Corrected.vtt","Session1","escape_from_the_zoo",1,2023-08-14 00:55:21.13,2023-08-14 00:56:25.74,1.07683333158493
"Participant31","Participant31_Session1_Corrected.vtt","Session1","campsite",1,2023-08-14 00:57:29.73,2023-08-14 00:58:55.14,1.42350000143051
"Participant31","Participant31_Session1_Corrected.vtt","Session1","quest",1,2023-08-14 01:00:03.97,2023-08-14 01:12:43.06,12.6514999985695
"Participant31","Participant31_Session1_Corrected.vtt","Session1","exhibit_12",1,2023-08-14 01:13:36.01,2023-08-14 01:15:17.56,1.69249999920527
"Participant31","Participant31_Session1_Corrected.vtt","Session1","arrival_2",1,2023-08-14 01:16:08.72,2023-08-14 01:18:39.22,2.50833333333333
"Participant31","Participant31_Session1_Corrected.vtt","Session1","unfriendly_giants",1,2023-08-14 01:23:16.01,2023-08-14 01:24:25.38,1.15616666873296
"Participant31","Participant31_Session2_Corrected.vtt","Session2","arrival_3",1,2023-08-14 00:01:35.17,2023-08-14 00:06:01.26,4.43483333190282
"Participant31","Participant31_Session2_Corrected.vtt","Session2","by_the_lake",1,2023-08-14 00:07:11.53,2023-08-14 00:08:28.23,1.27833333412806
"Participant31","Participant31_Session2_Corrected.vtt","Session2","wild_west",1,2023-08-14 00:09:31.42,2023-08-14 00:10:51.27,1.33083333174388
"Participant31","Participant31_Session2_Corrected.vtt","Session2","wanderer",1,2023-08-14 00:12:18.73,2023-08-14 00:50:07.2,37.8078333338102
"Participant31","Participant31_Session2_Corrected.vtt","Session2","picture_this",1,2023-08-14 00:51:47.98,2023-08-14 00:54:08.52,2.34233333269755
"Participant31","Participant31_Session2_Corrected.vtt","Session2","airport",1,2023-08-14 00:54:43.24,2023-08-14 00:56:47.13,2.06483333508174
"Participant31","Participant31_Session2_Corrected.vtt","Session2","arrival_6",1,2023-08-14 00:57:54.93,2023-08-14 01:03:49.57,5.91066666444143
"Participant31","Participant31_Session2_Corrected.vtt","Session2","waldo_1",1,2023-08-14 01:04:49.12,2023-08-14 01:06:45.51,1.93983333508174
"Participant31","Participant31_Session2_Corrected.vtt","Session2","being_a_pirate",1,2023-08-14 01:07:35.72,2023-08-14 01:09:07.87,1.53583333094915
"Participant31","Participant31_Session2_Corrected.vtt","Session2","make_a_splash",1,2023-08-14 01:09:49.43,2023-08-14 01:10:57.14,1.12850000063578
"Participant31","Participant31_Session2_Corrected.vtt","Session2","arrival_4",1,2023-08-14 01:12:11.63,2023-08-14 01:22:09.62,9.9664999961853
"Participant31","Participant31_Session2_Corrected.vtt","Session2","arrival_5",1,2023-08-14 01:22:56,2023-08-14 01:27:36.77,4.67949999968211
"Participant32","Participant32_Session1_Corrected.vtt","Session1","dinosaurs_spacemen_and_ghouls",1,2023-08-14 00:02:09.3,2023-08-14 00:07:24.18,5.24800000190735
"Participant32","Participant32_Session1_Corrected.vtt","Session1","arrival_6",1,2023-08-14 00:10:14.76,2023-08-14 00:24:26.26,14.1916666666667
"Participant32","Participant32_Session1_Corrected.vtt","Session1","arrival_5",1,2023-08-14 00:25:15.86,2023-08-14 00:33:50.88,8.58366667032242
"Participant32","Participant32_Session1_Corrected.vtt","Session1","wild_west",1,2023-08-14 00:35:20.92,2023-08-14 00:40:25.32,5.07333333094915
"Participant32","Participant32_Session1_Corrected.vtt","Session1","arrival_4",1,2023-08-14 00:41:16.55,2023-08-14 01:00:56.07,19.6586666663488
"Participant32","Participant32_Session1_Corrected.vtt","Session1","exhibit_12",1,2023-08-14 01:01:42,2023-08-14 01:05:32.05,3.83416666587194
"Participant32","Participant32_Session1_Corrected.vtt","Session1","arrival_3",1,2023-08-14 01:06:29,2023-08-14 01:11:45.42,5.27366666793823
"Participant32","Participant32_Session1_Corrected.vtt","Session1","airport",1,2023-08-14 01:12:29.54,2023-08-14 01:17:19.1,4.82599999904633
"Participant32","Participant32_Session1_Corrected.vtt","Session1","picture_this",1,2023-08-14 01:17:59.94,2023-08-14 01:21:59.14,3.9866666674614
"Participant32","Participant32_Session1_Corrected.vtt","Session1","being_a_pirate",1,2023-08-14 01:24:01.17,2023-08-14 01:28:58.82,4.96083333094915
"Participant32","Participant32_Session2_Corrected.vtt","Session2","waldo_1",1,2023-08-14 00:00:30.71,2023-08-14 00:03:23.12,2.87349999745687
"Participant32","Participant32_Session2_Corrected.vtt","Session2","arrival_1",1,2023-08-14 00:07:36.06,2023-08-14 00:22:58.73,15.3778333346049
"Participant32","Participant32_Session2_Corrected.vtt","Session2","campsite",1,2023-08-14 00:23:48.31,2023-08-14 00:29:14.97,5.44433333476384
"Participant32","Participant32_Session2_Corrected.vtt","Session2","birthday_party_fun",1,2023-08-14 00:29:53.92,2023-08-14 00:36:10.08,6.2693333307902
"Participant32","Participant32_Session2_Corrected.vtt","Session2","flowerman",1,2023-08-14 00:37:06.12,2023-08-14 01:03:03.95,25.9638333360354
"Participant32","Participant32_Session2_Corrected.vtt","Session2","deep_sea_divers",1,2023-08-14 01:04:12.15,2023-08-14 01:08:04.85,3.87833333015442
"Participant32","Participant32_Session2_Corrected.vtt","Session2","make_a_splash",1,2023-08-14 01:08:33.97,2023-08-14 01:13:03.39,4.4903333346049
"Participant32","Participant32_Session2_Corrected.vtt","Session2","wanderer",1,2023-08-14 01:13:53.29,2023-08-14 02:22:24.06,68.5128333330154
"Participant32","Participant32_Session3_Corrected.vtt","Session3","escape_from_the_zoo",1,2023-08-14 00:00:28.96,2023-08-14 00:05:03.67,4.57850000063578
"Participant32","Participant32_Session3_Corrected.vtt","Session3","quest",1,2023-08-14 00:05:48.42,2023-08-14 00:53:51.29,48.047833331426
"Participant32","Participant32_Session3_Corrected.vtt","Session3","unfriendly_giants",1,2023-08-14 00:54:55.53,2023-08-14 01:01:42.72,6.78650000095367
"Participant32","Participant32_Session3_Corrected.vtt","Session3","arrival_2",1,2023-08-14 01:02:38.93,2023-08-14 01:13:46.269,11.1223166664441
"Participant32","Participant32_Session3_Corrected.vtt","Session3","return",1,2023-08-14 01:14:51.89,2023-08-14 01:50:40.12,35.8038333296776
"Participant32","Participant32_Session3_Corrected.vtt","Session3","ancient_rome",1,2023-08-14 01:51:24.88,2023-08-14 01:54:36.12,3.18733332951864
"Participant32","Participant32_Session3_Corrected.vtt","Session3","by_the_lake",1,2023-08-14 01:55:15.83,2023-08-14 01:59:56.47,4.67733333508174
"Participant32","Participant32_Session3_Corrected.vtt","Session3","journey",1,2023-08-14 02:00:31.05,2023-08-14 02:25:56.52,25.4245000004768
"Participant33","Participant33_Session1_Corrected.vtt","Session1","by_the_lake",1,2023-08-14 00:01:15.85,2023-08-14 00:04:11.6,2.92916666666667
"Participant33","Participant33_Session1_Corrected.vtt","Session1","waldo_1",1,2023-08-14 00:05:31.475,2023-08-14 00:07:34.86,2.05641666650772
"Participant33","Participant33_Session1_Corrected.vtt","Session1","airport",1,2023-08-14 00:08:16.45,2023-08-14 00:10:15.85,1.98999999761581
"Participant33","Participant33_Session1_Corrected.vtt","Session1","picture_this",1,2023-08-14 00:11:09.11,2023-08-14 00:12:51.01,1.69833333492279
"Participant33","Participant33_Session1_Corrected.vtt","Session1","exhibit_12",1,2023-08-14 00:13:36.79,2023-08-14 00:15:49.93,2.2190000017484
"Participant33","Participant33_Session1_Corrected.vtt","Session1","wild_west",1,2023-08-14 00:16:31.9,2023-08-14 00:18:44.96,2.21766666571299
"Participant33","Participant33_Session1_Corrected.vtt","Session1","arrival_4",1,2023-08-14 00:20:35.31,2023-08-14 00:30:37.11,10.0299999992053
"Participant33","Participant33_Session1_Corrected.vtt","Session1","escape_from_the_zoo",1,2023-08-14 00:31:28.35,2023-08-14 00:33:29.09,2.01233333349228
"Participant33","Participant33_Session1_Corrected.vtt","Session1","flowerman",1,2023-08-14 00:38:53.08,2023-08-14 00:49:20.69,10.4601666688919
"Participant33","Participant33_Session1_Corrected.vtt","Session1","birthday_party_fun",1,2023-08-14 00:50:09.31,2023-08-14 00:52:25.94,2.27716666857402
"Participant33","Participant33_Session1_Corrected.vtt","Session1","make_a_splash",1,2023-08-14 00:53:07.97,2023-08-14 00:54:55.43,1.79100000063578
"Participant33","Participant33_Session1_Corrected.vtt","Session1","deep_sea_divers",1,2023-08-14 00:55:30.31,2023-08-14 00:57:21.22,1.84850000143051
"Participant33","Participant33_Session1_Corrected.vtt","Session1","arrival_3",1,2023-08-14 00:58:11.34,2023-08-14 01:01:24.31,3.2161666671435
"Participant33","Participant33_Session1_Corrected.vtt","Session1","wanderer",1,2023-08-14 01:02:21.56,2023-08-14 01:29:43.12,27.3593333323797
"Participant34","Participant34_Session1_Corrected.vtt","Session1","unfriendly_giants",1,2023-08-14 00:01:02.05,2023-08-14 00:04:37.6,3.59249999920527
"Participant34","Participant34_Session1_Corrected.vtt","Session1","arrival_1",1,2023-08-14 00:05:22.62,2023-08-14 00:13:47.87,8.42083333333333
"Participant34","Participant34_Session1_Corrected.vtt","Session1","journey",1,2023-08-14 00:14:04.39,2023-08-14 00:29:10.547,15.1026166637739
"Participant34","Participant34_Session1_Corrected.vtt","Session1","arrival_6",1,2023-08-14 00:29:25.51,2023-08-14 00:42:25.67,13.0026666680972
"Participant34","Participant34_Session1_Corrected.vtt","Session1","wanderer",1,2023-08-14 00:42:55.99,2023-08-14 01:12:13.72,29.2955000003179
"Participant34","Participant34_Session2_Corrected.vtt","Session2","escape_from_the_zoo",1,2023-08-14 00:00:48.07,2023-08-14 00:03:56.17,3.13500000238419
"Participant34","Participant34_Session2_Corrected.vtt","Session2","exhibit_12",1,2023-08-14 00:04:17.44,2023-08-14 00:07:02.2,2.74599999984105
"Participant34","Participant34_Session2_Corrected.vtt","Session2","waldo_1",1,2023-08-14 00:07:14.11,2023-08-14 00:10:41.21,3.45166666905085
"Participant34","Participant34_Session2_Corrected.vtt","Session2","arrival_3",1,2023-08-14 00:11:32.38,2023-08-14 00:15:53.85,4.35783332983653
"Participant34","Participant34_Session2_Corrected.vtt","Session2","wild_west",1,2023-08-14 00:16:42.56,2023-08-14 00:19:54.33,3.19616666634878
"Participant34","Participant34_Session2_Corrected.vtt","Session2","arrival_5",1,2023-08-14 00:20:15.83,2023-08-14 00:29:26.04,9.17016666730245
"Participant34","Participant34_Session2_Corrected.vtt","Session2","make_a_splash",1,2023-08-14 00:29:45.95,2023-08-14 00:31:52.11,2.10266666412353
"Participant34","Participant34_Session2_Corrected.vtt","Session2","campsite",1,2023-08-14 00:32:10.06,2023-08-14 00:34:02.83,1.87949999968211
"Participant34","Participant34_Session2_Corrected.vtt","Session2","ancient_rome",1,2023-08-14 00:34:38.24,2023-08-14 00:36:43.34,2.08499999841054
"Participant34","Participant34_Session2_Corrected.vtt","Session2","picture_this",1,2023-08-14 00:36:55.06,2023-08-14 00:39:24.3,2.48733333349228
"Participant34","Participant34_Session2_Corrected.vtt","Session2","quest",1,2023-08-14 00:39:46.51,2023-08-14 00:58:17.48,18.5161666671435
"Participant34","Participant34_Session2_Corrected.vtt","Session2","return",1,2023-08-14 00:58:35.03,2023-08-14 01:11:12.76,12.6288333336512
"Participant34","Participant34_Session2_Corrected.vtt","Session2","airport",1,2023-08-14 01:11:32.32,2023-08-14 01:14:39.96,3.12733333508174
"Participant34","Participant34_Session2_Corrected.vtt","Session2","deep_sea_divers",1,2023-08-14 01:14:53.9,2023-08-14 01:17:18.38,2.40800000031789
"Participant34","Participant34_Session2_Corrected.vtt","Session2","by_the_lake",1,2023-08-14 01:17:30.11,2023-08-14 01:20:07.659,2.62581666707993
"Participant34","Participant34_Session2_Corrected.vtt","Session2","birthday_party_fun",1,2023-08-14 01:20:18.83,2023-08-14 01:22:09.91,1.85133333603541
"Participant34","Participant34_Session2_Corrected.vtt","Session2","dinosaurs_spacemen_and_ghouls",1,2023-08-14 01:22:38.23,2023-08-14 01:24:43.97,2.09566666682561
"Participant34","Participant34_Session2_Corrected.vtt","Session2","being_a_pirate",1,2023-08-14 01:25:01.14,2023-08-14 01:27:16.47,2.25549999872843
"Participant34","Participant34_Session2_Corrected.vtt","Session2","arrival_4",1,2023-08-14 01:28:34.32,2023-08-14 01:46:38.479,18.0693166693052
"Participant34","Participant34_Session2_Corrected.vtt","Session2","arrival_2",1,2023-08-14 01:47:23.97,2023-08-14 01:51:15.7,3.86216666698456
"Participant34","Participant34_Session2_Corrected.vtt","Session2","flowerman",1,2023-08-14 01:51:57.38,2023-08-14 02:03:25.32,11.4656666636467
"Participant5","Participant5_Session1_Corrected.vtt","Session1","quest",1,2023-08-14 00:01:45.67,2023-08-14 00:20:53.16,19.1248333334923
"Participant5","Participant5_Session1_Corrected.vtt","Session1","picture_this",1,2023-08-14 00:21:56.52,2023-08-14 00:26:21.06,4.40899999936422
"Participant5","Participant5_Session1_Corrected.vtt","Session1","journey",1,2023-08-14 00:27:23.58,2023-08-14 00:43:55.01,16.523833334446
"Participant5","Participant5_Session1_Corrected.vtt","Session1","arrival_6",1,2023-08-14 00:45:48.94,2023-08-14 01:02:58.61,17.1611666639646
"Participant5","Participant5_Session1_Corrected.vtt","Session1","wild_west",1,2023-08-14 01:03:39.34,2023-08-14 01:08:35.83,4.94150000015895
"Participant5","Participant5_Session1_Corrected.vtt","Session1","arrival_5",1,2023-08-14 01:09:33.873,2023-08-14 01:21:10.61,11.6122833331426
"Participant5","Participant5_Session1_Corrected.vtt","Session1","deep_sea_divers",1,2023-08-14 01:21:45.96,2023-08-14 01:26:36.14,4.83633333444595
"Participant5","Participant5_Session2_Corrected.vtt","Session2","unfriendly_giants",1,2023-08-14 00:00:46.71,2023-08-14 00:04:24.41,3.62833333412806
"Participant5","Participant5_Session2_Corrected.vtt","Session2","birthday_party_fun",1,2023-08-14 00:05:05.78,2023-08-14 00:07:44.28,2.64166666666667
"Participant5","Participant5_Session2_Corrected.vtt","Session2","arrival_2",1,2023-08-14 00:11:40.55,2023-08-14 00:16:19.69,4.65233333508174
"Participant5","Participant5_Session2_Corrected.vtt","Session2","arrival_3",1,2023-08-14 00:26:08.47,2023-08-14 00:31:25.09,5.27699999809265
"Participant5","Participant5_Session2_Corrected.vtt","Session2","by_the_lake",1,2023-08-14 00:37:28.036,2023-08-14 00:41:26.14,3.96840000152588
"Participant5","Participant5_Session2_Corrected.vtt","Session2","return",1,2023-08-14 00:41:52.76,2023-08-14 01:01:51.79,19.9838333328565
"Participant5","Participant5_Session2_Corrected.vtt","Session2","ancient_rome",1,2023-08-14 01:02:31.52,2023-08-14 01:05:50.34,3.31366666555405
"Participant5","Participant5_Session2_Corrected.vtt","Session2","flowerman",1,2023-08-14 01:06:44.79,2023-08-14 01:24:53.049,18.137650001049
"Participant5","Participant5_Session2_Corrected.vtt","Session2","airport",1,2023-08-14 01:25:15.24,2023-08-14 01:29:05.38,3.83566666841507
"Participant5","Participant5_Session2_Corrected.vtt","Session2","escape_from_the_zoo",1,2023-08-14 01:29:22.2,2023-08-14 01:32:15.77,2.89283333222071
"Participant5","Participant5_Session3_Corrected .vtt","Session3","waldo_1",1,2023-08-14 00:00:57.17,2023-08-14 00:05:17.18,4.33349999984105
"Participant5","Participant5_Session3_Corrected .vtt","Session3","arrival_1",1,2023-08-14 00:05:57.85,2023-08-14 00:11:32.49,5.57733333508174
"Participant5","Participant5_Session3_Corrected .vtt","Session3","being_a_pirate",1,2023-08-14 00:17:48.06,2023-08-14 00:21:12.059,3.39998333454132
"Participant5","Participant5_Session3_Corrected .vtt","Session3","arrival_4",1,2023-08-14 00:21:40.12,2023-08-14 00:42:04.29,20.4028333346049
"Participant5","Participant5_Session3_Corrected .vtt","Session3","make_a_splash",1,2023-08-14 00:43:17.15,2023-08-14 00:46:46.67,3.49199999968211
"Participant5","Participant5_Session3_Corrected .vtt","Session3","wanderer",1,2023-08-14 00:47:28.22,2023-08-14 01:30:45.1,43.281333331267
"Participant5","Participant5_Session3_Corrected .vtt","Session3","dinosaurs_spacemen_and_ghouls",1,2023-08-14 01:32:34.4,2023-08-14 01:39:36.62,7.0369999965032
