"","source","agreement","stimuli","n","percent","lemma_naming","lemma_dis","dist"
"365","brodeur",95,"quest",3,9.375,"cloud","clouds",0.0555555555555556
"366","brodeur",73,"arrival_4",23,71.875,"monkey","money",0.0555555555555556
"367","brodeur",73,"arrival_6",23,71.875,"monkey","money",0.0555555555555556
"368","brodeur",81,"wild_west",13,40.625,"table","stable",0.0555555555555556
"369","dr2",72.7,"arrival_6",3,9.375,"paper","papers",0.0555555555555556
"370","dr2",72.7,"journey",16,50,"paper","papers",0.0555555555555556
"371","dr2",99.9,"airport",10,31.25,"stairs","stair",0.0555555555555556
"372","dr2",99.9,"arrival_5",11,34.375,"stairs","stair",0.0555555555555556
"373","dr2",99.9,"arrival_6",15,46.875,"stairs","stair",0.0555555555555556
"374","dr2",99.9,"by_the_lake",2,6.25,"stairs","stair",0.0555555555555556
"375","dr2",99.9,"exhibit_12",15,46.875,"stairs","stair",0.0555555555555556
"376","dr2",99.9,"journey",2,6.25,"stairs","stars",0.0555555555555556
"377","dr2",99.9,"return",20,62.5,"stairs","stair",0.0555555555555556
"378","dr2",99.9,"wanderer",15,46.875,"stairs","stair",0.0555555555555556
"379","dr2",95.4545455,"by_the_lake",2,6.25,"truck","trucks",0.0555555555555556
"380","dr2",97.1428571,"airport",13,40.625,"waiter","water",0.0555555555555556
"381","dr2",97.1428571,"arrival_2",14,43.75,"waiter","water",0.0555555555555556
"382","dr2",97.1428571,"arrival_5",16,50,"waiter","water",0.0555555555555556
"383","dr2",97.1428571,"arrival_6",2,6.25,"waiter","water",0.0555555555555556
"384","dr2",97.1428571,"being_a_pirate",24,75,"waiter","water",0.0555555555555556
"385","dr2",97.1428571,"birthday_party_fun",18,56.25,"waiter","water",0.0555555555555556
"386","dr2",97.1428571,"by_the_lake",26,81.25,"waiter","water",0.0555555555555556
"387","dr2",97.1428571,"deep_sea_divers",25,78.125,"waiter","water",0.0555555555555556
"388","dr2",97.1428571,"escape_from_the_zoo",14,43.75,"waiter","water",0.0555555555555556
"389","dr2",97.1428571,"flowerman",20,62.5,"waiter","water",0.0555555555555556
"390","dr2",97.1428571,"journey",25,78.125,"waiter","water",0.0555555555555556
"391","dr2",97.1428571,"make_a_splash",28,87.5,"waiter","water",0.0555555555555556
"392","dr2",97.1428571,"picture_this",10,31.25,"waiter","water",0.0555555555555556
"393","dr2",97.1428571,"quest",29,90.625,"waiter","water",0.0555555555555556
"394","dr2",97.1428571,"unfriendly_giants",20,62.5,"waiter","water",0.0555555555555556
"395","dr2",97.1428571,"wanderer",29,90.625,"waiter","water",0.0555555555555556
"396","dr2",73.8095238,"arrival_3",2,6.25,"bricks","brick",0.0555555555555556
"397","dr2",73.8095238,"arrival_4",2,6.25,"bricks","brick",0.0555555555555556
"398","dr2",73.8095238,"flowerman",12,37.5,"bricks","brick",0.0555555555555556
"399","dr2",73.8095238,"journey",2,6.25,"bricks","brick",0.0555555555555556
"400","dr2",92.9,"arrival_4",13,40.625,"bride","bridge",0.0555555555555556
"401","dr2",92.9,"flowerman",24,75,"bride","bridge",0.0555555555555556
"402","dr2",92.9,"journey",17,53.125,"bride","bridge",0.0555555555555556
"403","dr2",92.9,"make_a_splash",12,37.5,"bride","bridge",0.0555555555555556
"404","dr2",92.9,"quest",29,90.625,"bride","bridge",0.0555555555555556
"405","dr2",92.9,"return",19,59.375,"bride","bridge",0.0555555555555556
"406","dr2",92.9,"wanderer",19,59.375,"bride","bridge",0.0555555555555556
"407","mm",99,"escape_from_the_zoo",16,50,"zebra","zebras",0.0555555555555556
"408","mm",78,"journey",11,34.375,"tower","towers",0.0555555555555556
"409","mm",78,"unfriendly_giants",2,6.25,"tower","towers",0.0555555555555556
"410","mm",78,"wanderer",3,9.375,"tower","towers",0.0555555555555556
"411","mm",90,"arrival_5",2,6.25,"pasty","pastry",0.0555555555555556
"412","mm",93,"arrival_4",2,6.25,"train","trains",0.0555555555555556
"413","mm",88,"birthday_party_fun",2,6.25,"armour","armor",0.0555555555555556
"414","mm",88,"exhibit_12",2,6.25,"armour","armor",0.0555555555555556
"415","mm",88,"journey",2,6.25,"armour","armor",0.0555555555555556
"416","boss",72,"arrival_4",2,6.25,"almonds","almond",0.0476190476190477
"417","boss",100,"wild_west",3,9.375,"banana","bandana",0.0476190476190477
"418","boss",100,"arrival_4",3,9.375,"button","buttons",0.0476190476190477
"419","boss",100,"arrival_6",2,6.25,"button","buttons",0.0476190476190477
"420","boss",100,"arrival_2",2,6.25,"feather","father",0.0476190476190477
"421","brodeur",73,"escape_from_the_zoo",2,6.25,"antlers","antler",0.0476190476190477
"422","brodeur",73,"picture_this",2,6.25,"antlers","antler",0.0476190476190477
"423","brodeur",77,"wanderer",2,6.25,"cheetah","cheeta",0.0476190476190477
"424","brodeur, brodeur",89,"quest",2,6.25,"flower","flowers",0.0476190476190477
"425","dr2",97.4,"wanderer",2,6.25,"walrus","walruse",0.0476190476190477
"426","boss",100,"wanderer",2,6.25,"scissors","scissor",0.0416666666666667
"427","mm",84,"quest",3,9.375,"pyramid","pyramids",0.0416666666666667
"428","mm",78,"exhibit_12",2,6.25,"diamond","diamonds",0.0416666666666667
"429","brodeur",95,"airport",2,6.25,"elephant","elephants",0.0370370370370371
"430","brodeur",79,"exhibit_12",2,6.25,"triangle","triangles",0.0370370370370371
"431","brodeur",79,"wanderer",2,6.25,"triangle","triangles",0.0370370370370371
"432","mm",83,"by_the_lake",2,6.25,"mountain","mountains",0.0370370370370371
"433","mm",83,"journey",2,6.25,"mountain","mountains",0.0370370370370371
"434","mm",83,"quest",2,6.25,"mountain","mountains",0.0370370370370371
"435","boss",97,"by_the_lake",2,6.25,"binoculars","binocular",0.0333333333333334
"436","dr2",100,"dinosaurs_spacemen_and_ghouls",2,6.25,"rhinoceros","rhinocero",0.0333333333333334
"437","dr2",100,"picture_this",2,6.25,"rhinoceros","rhinocero",0.0333333333333334
"438","dr2",90,"escape_from_the_zoo",12,37.5,"icecreamcone","icecream cone",0.0256410256410255
"439","boss",87,"airport",24,75,"balloon","balloon",0
"440","boss",87,"arrival_6",14,43.75,"balloon","balloon",0
"441","boss",87,"birthday_party_fun",13,40.625,"balloon","balloon",0
"442","boss",87,"journey",27,84.375,"balloon","balloon",0
"443","boss",87,"quest",11,34.375,"balloon","balloon",0
"444","boss",87,"return",14,43.75,"balloon","balloon",0
"445","boss",87,"by_the_lake",2,6.25,"baseball","baseball",0
"446","boss",87,"picture_this",3,9.375,"baseball","baseball",0
"447","boss",95,"arrival_1",10,31.25,"belt","belt",0
"448","boss",95,"quest",16,50,"belt","belt",0
"449","boss",95,"return",3,9.375,"belt","belt",0
"450","boss",95,"unfriendly_giants",17,53.125,"belt","belt",0
"451","boss",95,"wanderer",2,6.25,"belt","belt",0
"452","boss",90,"arrival_1",2,6.25,"book","book",0
"453","boss",90,"arrival_2",19,59.375,"book","book",0
"454","boss",90,"arrival_3",27,84.375,"book","book",0
"455","boss",90,"arrival_4",28,87.5,"book","book",0
"456","boss",90,"arrival_5",3,9.375,"book","book",0
"457","boss",90,"journey",13,40.625,"book","book",0
"458","boss",90,"make_a_splash",2,6.25,"book","book",0
"459","boss",82,"arrival_1",21,65.625,"boot","boot",0
"460","boss",82,"arrival_4",2,6.25,"boot","boot",0
"461","boss",82,"arrival_6",21,65.625,"boot","boot",0
"462","boss",82,"dinosaurs_spacemen_and_ghouls",2,6.25,"boot","boot",0
"463","boss",85,"arrival_1",18,56.25,"bowl","bowl",0
"464","boss",85,"arrival_4",13,40.625,"bowl","bowl",0
"465","boss",85,"arrival_5",19,59.375,"bowl","bowl",0
"466","boss",85,"arrival_6",20,62.5,"bowl","bowl",0
"467","boss",85,"birthday_party_fun",2,6.25,"bowl","bowl",0
"468","boss",85,"wanderer",2,6.25,"bowl","bowl",0
"469","boss",100,"arrival_3",2,6.25,"brick","brick",0
"470","boss",100,"arrival_4",2,6.25,"brick","brick",0
"471","boss",100,"flowerman",12,37.5,"brick","brick",0
"472","boss",100,"journey",2,6.25,"brick","brick",0
"473","boss",94,"arrival_5",3,9.375,"broom","broom",0
"474","boss",94,"exhibit_12",2,6.25,"broom","broom",0
"475","boss",100,"arrival_5",2,6.25,"button","button",0
"476","boss",82,"dinosaurs_spacemen_and_ghouls",15,46.875,"camera","camera",0
"477","boss",82,"return",3,9.375,"camera","camera",0
"478","boss",100,"flowerman",2,6.25,"candle","candle",0
"479","boss",95,"birthday_party_fun",3,9.375,"candy","candy",0
"480","boss",71,"deep_sea_divers",2,6.25,"cane","cane",0
"481","boss",100,"quest",3,9.375,"chalk","chalk",0
"482","boss",100,"return",2,6.25,"chalk","chalk",0
"483","boss",95,"airport",3,9.375,"cigarette","cigarette",0
"484","boss",95,"flowerman",2,6.25,"cigarette","cigarette",0
"485","boss",79,"wanderer",2,6.25,"clipboard","clipboard",0
"486","boss",92,"arrival_1",25,78.125,"clock","clock",0
"487","boss",92,"arrival_3",17,53.125,"clock","clock",0
"488","boss",92,"arrival_4",2,6.25,"clock","clock",0
"489","boss",92,"arrival_5",2,6.25,"clock","clock",0
"490","boss",92,"arrival_6",3,9.375,"clock","clock",0
"491","boss",92,"flowerman",12,37.5,"clock","clock",0
"492","boss",92,"quest",2,6.25,"clock","clock",0
"493","boss",92,"return",2,6.25,"clock","clock",0
"494","boss",82,"arrival_1",2,6.25,"crayon","crayon",0
"495","boss",82,"journey",13,40.625,"crayon","crayon",0
"496","boss",82,"quest",17,53.125,"crayon","crayon",0
"497","boss",82,"return",20,62.5,"crayon","crayon",0
"498","boss",100,"arrival_6",26,81.25,"envelope","envelope",0
"499","boss",89,"flowerman",3,9.375,"fan","fan",0
"500","boss",100,"escape_from_the_zoo",3,9.375,"feather","feather",0
"501","boss",100,"return",20,62.5,"feather","feather",0
"502","boss",75,"wanderer",2,6.25,"flashlight","flashlight",0
"503","boss",100,"unfriendly_giants",12,37.5,"hammer","hammer",0
"504","boss",92,"arrival_1",2,6.25,"iron","iron",0
"505","boss",97,"arrival_6",3,9.375,"key","key",0
"506","boss",97,"flowerman",2,6.25,"key","key",0
"507","boss",97,"journey",2,6.25,"key","key",0
"508","boss",97,"quest",28,87.5,"key","key",0
"509","boss",92,"arrival_6",12,37.5,"lamp","lamp",0
"510","boss",92,"journey",12,37.5,"lamp","lamp",0
"511","boss",92,"return",11,34.375,"lamp","lamp",0
"512","boss",97,"arrival_6",22,68.75,"leaf","leaf",0
"513","boss",97,"flowerman",2,6.25,"leaf","leaf",0
"514","boss",97,"wanderer",3,9.375,"leaf","leaf",0
"515","boss",77,"arrival_3",2,6.25,"shoe","shoe",0
"516","boss",77,"arrival_4",17,53.125,"shoe","shoe",0
"517","boss",77,"arrival_5",2,6.25,"shoe","shoe",0
"518","boss",77,"birthday_party_fun",2,6.25,"shoe","shoe",0
"519","boss",77,"return",3,9.375,"shoe","shoe",0
"520","boss",82,"journey",11,34.375,"marker","marker",0
"521","boss",82,"return",11,34.375,"marker","marker",0
"522","boss",100,"make_a_splash",10,31.25,"mushroom","mushroom",0
"523","boss, dr2",100,"arrival_4",3,9.375,"onion","onion",0
"524","boss",100,"dinosaurs_spacemen_and_ghouls",3,9.375,"orange","orange",0
"525","boss",100,"make_a_splash",2,6.25,"orange","orange",0
"526","boss",100,"quest",13,40.625,"orange","orange",0
"527","boss",100,"wild_west",2,6.25,"orange","orange",0
"528","boss",92,"arrival_5",3,9.375,"paintbrush","paintbrush",0
"529","boss",90,"arrival_2",3,9.375,"pen","pen",0
"530","boss",90,"arrival_6",14,43.75,"pen","pen",0
"531","boss",90,"wanderer",3,9.375,"pen","pen",0
"532","boss",84,"journey",2,6.25,"pillow","pillow",0
"533","boss",84,"arrival_3",2,6.25,"plant","plant",0
"534","boss",84,"flowerman",2,6.25,"plant","plant",0
"535","boss",84,"return",12,37.5,"plant","plant",0
"536","boss",84,"wanderer",20,62.5,"plant","plant",0
"537","boss",92,"airport",2,6.25,"plate","plate",0
"538","boss",92,"arrival_5",13,40.625,"plate","plate",0
"539","boss",100,"arrival_4",2,6.25,"potato","potato",0
"540","boss",77,"arrival_1",3,9.375,"ribbon","ribbon",0
"541","boss",77,"unfriendly_giants",2,6.25,"ribbon","ribbon",0
"542","boss",100,"by_the_lake",2,6.25,"ring","ring",0
"543","boss",100,"wanderer",3,9.375,"ring","ring",0
"544","boss",86,"arrival_5",16,50,"rope","rope",0
"545","boss",86,"birthday_party_fun",2,6.25,"rope","rope",0
"546","boss",86,"deep_sea_divers",2,6.25,"rope","rope",0
"547","boss",86,"exhibit_12",2,6.25,"rope","rope",0
"548","boss",86,"picture_this",3,9.375,"rope","rope",0
"549","boss",86,"quest",22,68.75,"rope","rope",0
"550","boss",86,"unfriendly_giants",18,56.25,"rope","rope",0
"551","boss",86,"wanderer",11,34.375,"rope","rope",0
"552","boss",86,"wild_west",3,9.375,"rope","rope",0
"553","boss",92,"quest",2,6.25,"sandal","sandal",0
"554","boss",89,"wanderer",3,9.375,"saw","saw",0
"555","boss",95,"arrival_1",10,31.25,"scarf","scarf",0
"556","boss",95,"arrival_2",2,6.25,"scarf","scarf",0
"557","boss",100,"wanderer",10,31.25,"scissors","scissors",0
"558","boss",74,"journey",2,6.25,"shorts","shorts",0
"559","boss",74,"quest",2,6.25,"shorts","shorts",0
"560","boss",74,"return",2,6.25,"shorts","shorts",0
"561","boss",87,"wanderer",3,9.375,"sock","sock",0
"562","boss",92,"arrival_1",20,62.5,"spoon","spoon",0
"563","boss",92,"arrival_6",3,9.375,"spoon","spoon",0
"564","boss",83,"arrival_3",3,9.375,"straw","straw",0
"565","boss",83,"arrival_6",2,6.25,"straw","straw",0
"566","boss",83,"unfriendly_giants",20,62.5,"straw","straw",0
"567","boss",81,"arrival_2",3,9.375,"basket","basket",0
"568","boss",81,"arrival_3",17,53.125,"basket","basket",0
"569","boss",81,"arrival_4",24,75,"basket","basket",0
"570","boss",81,"arrival_5",21,65.625,"basket","basket",0
"571","boss",81,"arrival_6",13,40.625,"basket","basket",0
"572","boss",81,"flowerman",3,9.375,"basket","basket",0
"573","boss",81,"journey",11,34.375,"basket","basket",0
"574","boss",81,"quest",2,6.25,"basket","basket",0
"575","boss",81,"return",2,6.25,"basket","basket",0
"576","boss",90,"arrival_4",3,9.375,"sunglasses","sunglasses",0
"577","boss, dr2",100,"arrival_4",2,6.25,"tomato","tomato",0
"578","boss, dr2",100,"by_the_lake",12,37.5,"umbrella","umbrella",0
"579","boss, dr2",100,"flowerman",10,31.25,"umbrella","umbrella",0
"580","boss, dr2",100,"journey",3,9.375,"umbrella","umbrella",0
"581","boss",84,"journey",3,9.375,"vase","vase",0
"582","boss",97,"arrival_3",17,53.125,"violin","violin",0
"583","boss",97,"picture_this",2,6.25,"violin","violin",0
"584","boss",97,"wild_west",2,6.25,"violin","violin",0
"585","boss",82,"arrival_6",3,9.375,"wheel","wheel",0
"586","boss",82,"flowerman",16,50,"wheel","wheel",0
"587","boss",82,"journey",19,59.375,"wheel","wheel",0
"588","boss",82,"quest",15,46.875,"wheel","wheel",0
"589","boss",82,"wanderer",11,34.375,"wheel","wheel",0
"590","boss",82,"wild_west",2,6.25,"wheel","wheel",0
"591","brodeur, mm",97,"arrival_3",14,43.75,"accordion","accordion",0
"592","brodeur, mm",97,"arrival_5",16,50,"accordion","accordion",0
"593","brodeur",71,"arrival_5",3,9.375,"guitar","guitar",0
"594","brodeur",71,"by_the_lake",12,37.5,"guitar","guitar",0
"595","brodeur",71,"return",2,6.25,"guitar","guitar",0
"596","brodeur",71,"wild_west",3,9.375,"guitar","guitar",0
"597","brodeur",95,"airport",17,53.125,"elephant","elephant",0
"598","brodeur",95,"birthday_party_fun",10,31.25,"elephant","elephant",0
"599","brodeur",95,"escape_from_the_zoo",19,59.375,"elephant","elephant",0
"600","brodeur",95,"make_a_splash",20,62.5,"elephant","elephant",0
"601","brodeur",95,"wanderer",22,68.75,"elephant","elephant",0
"602","brodeur",93,"wanderer",15,46.875,"anchor","anchor",0
"603","brodeur",95,"arrival_1",2,6.25,"apron","apron",0
"604","brodeur",95,"arrival_3",2,6.25,"apron","apron",0
"605","brodeur",95,"arrival_5",16,50,"banjo","banjo",0
"606","brodeur",81,"arrival_1",11,34.375,"bed","bed",0
"607","brodeur",81,"arrival_3",22,68.75,"bed","bed",0
"608","brodeur",81,"arrival_5",13,40.625,"bed","bed",0
"609","brodeur",81,"arrival_6",21,65.625,"bed","bed",0
"610","brodeur",81,"flowerman",3,9.375,"bed","bed",0
"611","brodeur",81,"journey",21,65.625,"bed","bed",0
"612","brodeur",81,"quest",2,6.25,"bed","bed",0
"613","brodeur",81,"return",15,46.875,"bed","bed",0
"614","brodeur",81,"wanderer",2,6.25,"bed","bed",0
"615","brodeur",76,"arrival_4",2,6.25,"bench","bench",0
"616","brodeur",76,"arrival_4",15,46.875,"bench","bench",0
"617","brodeur",76,"flowerman",3,9.375,"bench","bench",0
"618","brodeur",76,"quest",20,62.5,"bench","bench",0
"619","brodeur",76,"return",2,6.25,"bench","bench",0
"620","brodeur",90,"arrival_4",13,40.625,"bridge","bridge",0
"621","brodeur",90,"flowerman",24,75,"bridge","bridge",0
"622","brodeur",90,"journey",17,53.125,"bridge","bridge",0
"623","brodeur",90,"make_a_splash",12,37.5,"bridge","bridge",0
"624","brodeur",90,"quest",29,90.625,"bridge","bridge",0
"625","brodeur",90,"return",19,59.375,"bridge","bridge",0
"626","brodeur",90,"wanderer",19,59.375,"bridge","bridge",0
"627","brodeur",88,"wild_west",2,6.25,"bull","bull",0
"628","brodeur",93,"wanderer",3,9.375,"bullet","bullet",0
"629","brodeur",93,"picture_this",13,40.625,"cactus","cactus",0
"630","brodeur",93,"wild_west",3,9.375,"cactus","cactus",0
"631","brodeur",80,"arrival_6",2,6.25,"bell","bell",0
"632","brodeur",80,"journey",2,6.25,"bell","bell",0
"633","brodeur",80,"return",2,6.25,"bell","bell",0
"634","brodeur",88,"arrival_3",26,81.25,"cat","cat",0
"635","brodeur",88,"arrival_4",23,71.875,"cat","cat",0
"636","brodeur",88,"arrival_5",24,75,"cat","cat",0
"637","brodeur",88,"arrival_6",2,6.25,"cat","cat",0
"638","brodeur",88,"deep_sea_divers",2,6.25,"cat","cat",0
"639","brodeur",88,"escape_from_the_zoo",2,6.25,"cat","cat",0
"640","brodeur",88,"flowerman",12,37.5,"cat","cat",0
"641","brodeur",88,"journey",27,84.375,"cat","cat",0
"642","brodeur",88,"return",15,46.875,"cat","cat",0
"643","brodeur",88,"wanderer",26,81.25,"cat","cat",0
"644","brodeur",88,"arrival_5",2,6.25,"chair","chair",0
"645","brodeur",88,"journey",12,37.5,"chair","chair",0
"646","brodeur",88,"return",15,46.875,"chair","chair",0
"647","brodeur",86,"arrival_1",2,6.25,"chimney","chimney",0
"648","brodeur",86,"arrival_2",2,6.25,"chimney","chimney",0
"649","brodeur",86,"arrival_4",16,50,"chimney","chimney",0
"650","brodeur",86,"arrival_5",2,6.25,"chimney","chimney",0
"651","brodeur",86,"flowerman",14,43.75,"chimney","chimney",0
"652","brodeur",86,"journey",3,9.375,"chimney","chimney",0
"653","brodeur",86,"picture_this",2,6.25,"chimney","chimney",0
"654","brodeur",86,"unfriendly_giants",2,6.25,"chimney","chimney",0
"655","brodeur",86,"wanderer",3,9.375,"chimney","chimney",0
"656","brodeur",95,"arrival_5",2,6.25,"cloud","cloud",0
"657","brodeur",95,"being_a_pirate",2,6.25,"cloud","cloud",0
"658","brodeur",95,"journey",16,50,"cloud","cloud",0
"659","brodeur",95,"wanderer",16,50,"cloud","cloud",0
"660","brodeur",82,"wanderer",3,9.375,"shrimp","shrimp",0
"661","brodeur",93,"airport",2,6.25,"cow","cow",0
"662","brodeur",93,"flowerman",2,6.25,"cow","cow",0
"663","brodeur",98,"arrival_3",3,9.375,"crab","crab",0
"664","brodeur",98,"arrival_6",2,6.25,"crab","crab",0
"665","brodeur",98,"wanderer",10,31.25,"crab","crab",0
"666","brodeur",88,"being_a_pirate",3,9.375,"cross","cross",0
"667","brodeur",88,"deep_sea_divers",2,6.25,"cross","cross",0
"668","brodeur",88,"flowerman",3,9.375,"cross","cross",0
"669","brodeur",88,"wanderer",3,9.375,"cross","cross",0
"670","brodeur",88,"picture_this",2,6.25,"crown","crown",0
"671","brodeur",88,"quest",29,90.625,"crown","crown",0
"672","brodeur",88,"return",24,75,"crown","crown",0
"673","brodeur",95,"birthday_party_fun",10,31.25,"cupcake","cupcake",0
"674","brodeur",82,"airport",3,9.375,"window","window",0
"675","brodeur",82,"arrival_3",10,31.25,"window","window",0
"676","brodeur",82,"arrival_5",13,40.625,"window","window",0
"677","brodeur",82,"arrival_6",24,75,"window","window",0
"678","brodeur",82,"exhibit_12",3,9.375,"window","window",0
"679","brodeur",82,"journey",12,37.5,"window","window",0
"680","brodeur",82,"unfriendly_giants",3,9.375,"window","window",0
"681","brodeur",82,"wanderer",16,50,"window","window",0
"682","brodeur",76,"quest",22,68.75,"dragonfly","dragonfly",0
"683","brodeur",76,"return",11,34.375,"dragonfly","dragonfly",0
"684","brodeur",71,"arrival_2",14,43.75,"gate","gate",0
"685","brodeur",71,"flowerman",2,6.25,"gate","gate",0
"686","brodeur",71,"journey",3,9.375,"gate","gate",0
"687","brodeur",71,"quest",2,6.25,"gate","gate",0
"688","brodeur",76,"arrival_1",17,53.125,"eye","eye",0
"689","brodeur",76,"arrival_4",10,31.25,"eye","eye",0
"690","brodeur",76,"arrival_5",10,31.25,"eye","eye",0
"691","brodeur",76,"arrival_6",3,9.375,"eye","eye",0
"692","brodeur",76,"escape_from_the_zoo",3,9.375,"eye","eye",0
"693","brodeur",76,"journey",2,6.25,"eye","eye",0
"694","brodeur",76,"make_a_splash",2,6.25,"eye","eye",0
"695","brodeur",76,"return",13,40.625,"eye","eye",0
"696","brodeur",76,"wanderer",27,84.375,"eye","eye",0
"697","brodeur",86,"arrival_6",2,6.25,"fireplace","fireplace",0
"698","brodeur",72,"wanderer",10,31.25,"fishingrod","fishingrod",0
"699","brodeur",71,"airport",15,46.875,"flag","flag",0
"700","brodeur",71,"being_a_pirate",22,68.75,"flag","flag",0
"701","brodeur",71,"deep_sea_divers",2,6.25,"flag","flag",0
"702","brodeur",71,"escape_from_the_zoo",2,6.25,"flag","flag",0
"703","brodeur",71,"picture_this",2,6.25,"flag","flag",0
"704","brodeur",71,"wanderer",13,40.625,"flag","flag",0
"705","brodeur",98,"flowerman",3,9.375,"football","football",0
"706","brodeur",72,"return",2,6.25,"gazebo","gazebo",0
"707","brodeur, dr2",100,"escape_from_the_zoo",24,75,"giraffe","giraffe",0
"708","brodeur, dr2",100,"wanderer",2,6.25,"giraffe","giraffe",0
"709","brodeur",100,"arrival_5",15,46.875,"owl","owl",0
"710","brodeur",100,"escape_from_the_zoo",3,9.375,"owl","owl",0
"711","brodeur",81,"arrival_1",28,87.5,"hand","hand",0
"712","brodeur",81,"arrival_2",26,81.25,"hand","hand",0
"713","brodeur",81,"arrival_3",20,62.5,"hand","hand",0
"714","brodeur",81,"arrival_4",23,71.875,"hand","hand",0
"715","brodeur",81,"arrival_5",21,65.625,"hand","hand",0
"716","brodeur",81,"arrival_6",21,65.625,"hand","hand",0
"717","brodeur",81,"by_the_lake",12,37.5,"hand","hand",0
"718","brodeur",81,"deep_sea_divers",10,31.25,"hand","hand",0
"719","brodeur",81,"dinosaurs_spacemen_and_ghouls",14,43.75,"hand","hand",0
"720","brodeur",81,"flowerman",19,59.375,"hand","hand",0
"721","brodeur",81,"journey",23,71.875,"hand","hand",0
"722","brodeur",81,"picture_this",24,75,"hand","hand",0
"723","brodeur",81,"quest",23,71.875,"hand","hand",0
"724","brodeur",81,"return",25,78.125,"hand","hand",0
"725","brodeur",81,"unfriendly_giants",10,31.25,"hand","hand",0
"726","brodeur",81,"wanderer",26,81.25,"hand","hand",0
"727","brodeur",81,"wild_west",12,37.5,"hand","hand",0
"728","brodeur",90,"airport",18,56.25,"helicopter","helicopter",0
"729","brodeur, brodeur",89,"arrival_1",2,6.25,"flower","flower",0
"730","brodeur, brodeur",89,"arrival_6",24,75,"flower","flower",0
"731","brodeur, brodeur",89,"flowerman",26,81.25,"flower","flower",0
"732","brodeur, brodeur",89,"journey",2,6.25,"flower","flower",0
"733","brodeur, brodeur",89,"unfriendly_giants",18,56.25,"flower","flower",0
"734","brodeur, brodeur",89,"wanderer",14,43.75,"flower","flower",0
"735","brodeur",100,"exhibit_12",12,37.5,"horse","horse",0
"736","brodeur",100,"flowerman",10,31.25,"horse","horse",0
"737","brodeur",100,"quest",2,6.25,"horse","horse",0
"738","brodeur",100,"return",14,43.75,"horse","horse",0
"739","brodeur",100,"unfriendly_giants",2,6.25,"horse","horse",0
"740","brodeur",100,"wanderer",29,90.625,"horse","horse",0
"741","brodeur",100,"wild_west",26,81.25,"horse","horse",0
"742","brodeur",100,"wanderer",2,6.25,"horseshoe","horseshoe",0
"743","brodeur",73,"airport",2,6.25,"trailer","trailer",0
"744","brodeur",74,"escape_from_the_zoo",18,56.25,"hotdog","hotdog",0
"745","brodeur",88,"arrival_3",10,31.25,"rabbit","rabbit",0
"746","brodeur",88,"arrival_4",2,6.25,"rabbit","rabbit",0
"747","brodeur",88,"wild_west",2,6.25,"jeans","jeans",0
"748","brodeur",95,"deep_sea_divers",2,6.25,"jellyfish","jellyfish",0
"749","brodeur",95,"wanderer",24,75,"jellyfish","jellyfish",0
"750","brodeur",98,"by_the_lake",10,31.25,"kite","kite",0
"751","brodeur",98,"journey",24,75,"kite","kite",0
"752","brodeur",98,"return",29,90.625,"kite","kite",0
"753","brodeur",98,"wanderer",22,68.75,"kite","kite",0
"754","brodeur",88,"arrival_4",3,9.375,"knee","knee",0
"755","brodeur",88,"by_the_lake",3,9.375,"knee","knee",0
"756","brodeur",88,"flowerman",2,6.25,"knee","knee",0
"757","brodeur",88,"return",2,6.25,"knee","knee",0
"758","brodeur",88,"wanderer",3,9.375,"knee","knee",0
"759","brodeur",98,"flowerman",15,46.875,"lawnmower","lawnmower",0
"760","brodeur",98,"flowerman",2,6.25,"lawnmower","lawnmower",0
"761","brodeur",88,"birthday_party_fun",14,43.75,"lion","lion",0
"762","brodeur",88,"escape_from_the_zoo",23,71.875,"lion","lion",0
"763","brodeur",88,"quest",2,6.25,"lion","lion",0
"764","brodeur",88,"wanderer",12,37.5,"lion","lion",0
"765","brodeur, dr2",100,"arrival_4",2,6.25,"mailbox","mailbox",0
"766","brodeur, dr2",100,"arrival_6",16,50,"mailbox","mailbox",0
"767","brodeur, dr2",100,"journey",24,75,"mailbox","mailbox",0
"768","brodeur",76,"being_a_pirate",2,6.25,"mask","mask",0
"769","brodeur",76,"deep_sea_divers",2,6.25,"mask","mask",0
"770","brodeur",76,"escape_from_the_zoo",3,9.375,"mask","mask",0
"771","brodeur",76,"flowerman",2,6.25,"mask","mask",0
"772","brodeur",76,"picture_this",2,6.25,"mask","mask",0
"773","brodeur",76,"wild_west",3,9.375,"mask","mask",0
"774","brodeur",98,"by_the_lake",2,6.25,"mattress","mattress",0
"775","brodeur",88,"dinosaurs_spacemen_and_ghouls",2,6.25,"microphone","microphone",0
"776","brodeur",86,"dinosaurs_spacemen_and_ghouls",17,53.125,"mummy","mummy",0
"777","brodeur",88,"arrival_3",2,6.25,"nose","nose",0
"778","brodeur",88,"arrival_4",2,6.25,"nose","nose",0
"779","brodeur",88,"dinosaurs_spacemen_and_ghouls",3,9.375,"nose","nose",0
"780","brodeur",88,"exhibit_12",2,6.25,"nose","nose",0
"781","brodeur",88,"flowerman",3,9.375,"nose","nose",0
"782","brodeur",88,"return",3,9.375,"nose","nose",0
"783","brodeur",88,"wanderer",15,46.875,"nose","nose",0
"784","brodeur",71,"exhibit_12",10,31.25,"painting","painting",0
